This is a job step 14


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 14 clusters

Given    Inferred Clusters                                                                                    Number of
 Pop       1      2      3      4      5      6      7      8      9     10     11     12     13     14      Individuals
 27:     0.028  0.027  0.037  0.071  0.032  0.073  0.422  0.070  0.014  0.022  0.042  0.070  0.052  0.041       55
 28:     0.019  0.010  0.035  0.070  0.040  0.373  0.223  0.031  0.025  0.044  0.012  0.023  0.036  0.061       50
 29:     0.024  0.067  0.195  0.167  0.072  0.060  0.017  0.051  0.059  0.065  0.015  0.061  0.112  0.034      108
 30:     0.049  0.052  0.168  0.150  0.071  0.054  0.031  0.053  0.067  0.072  0.017  0.056  0.106  0.053      109
 31:     0.047  0.060  0.050  0.156  0.010  0.047  0.021  0.019  0.341  0.034  0.021  0.111  0.073  0.008       49
 32:     0.068  0.070  0.045  0.264  0.034  0.058  0.031  0.032  0.104  0.042  0.009  0.085  0.118  0.040       50
 33:     0.072  0.031  0.012  0.055  0.011  0.557  0.028  0.053  0.064  0.015  0.037  0.032  0.021  0.011       50
 34:     0.062  0.042  0.023  0.073  0.050  0.128  0.204  0.092  0.014  0.056  0.022  0.090  0.055  0.088       50
 35:     0.019  0.045  0.022  0.094  0.064  0.237  0.122  0.016  0.053  0.050  0.018  0.075  0.168  0.016       50
 36:     0.016  0.024  0.011  0.063  0.003  0.034  0.015  0.020  0.163  0.041  0.006  0.033  0.532  0.038       39
 37:     0.026  0.036  0.038  0.049  0.044  0.081  0.036  0.036  0.253  0.058  0.008  0.112  0.117  0.106       47
 38:     0.039  0.048  0.035  0.149  0.061  0.049  0.019  0.042  0.253  0.031  0.021  0.113  0.103  0.036       67
 39:     0.012  0.015  0.048  0.094  0.007  0.091  0.007  0.008  0.004  0.035  0.039  0.021  0.604  0.014       34
 40:     0.043  0.043  0.044  0.133  0.008  0.058  0.039  0.062  0.333  0.057  0.013  0.071  0.059  0.038       58
 41:     0.072  0.038  0.080  0.188  0.052  0.113  0.039  0.037  0.096  0.051  0.025  0.084  0.095  0.030       86
 42:     0.079  0.085  0.109  0.100  0.105  0.032  0.022  0.036  0.233  0.063  0.010  0.058  0.022  0.045       44
 43:     0.018  0.036  0.024  0.014  0.031  0.010  0.006  0.046  0.678  0.041  0.006  0.007  0.048  0.036       44
 44:     0.050  0.057  0.027  0.083  0.042  0.065  0.399  0.023  0.050  0.062  0.039  0.012  0.037  0.054       50
 45:     0.026  0.078  0.094  0.138  0.065  0.053  0.040  0.056  0.238  0.024  0.013  0.028  0.100  0.046       35
 46:     0.033  0.071  0.036  0.195  0.064  0.095  0.116  0.044  0.045  0.065  0.016  0.064  0.097  0.058       50
 47:     0.048  0.009  0.026  0.082  0.042  0.077  0.044  0.036  0.030  0.082  0.009  0.071  0.432  0.011       36
 48:     0.074  0.029  0.029  0.080  0.051  0.171  0.188  0.042  0.050  0.043  0.006  0.087  0.128  0.020       53
 49:     0.026  0.030  0.022  0.027  0.039  0.018  0.599  0.033  0.057  0.022  0.011  0.052  0.021  0.042       57
 50:     0.064  0.007  0.046  0.076  0.030  0.070  0.304  0.039  0.037  0.079  0.022  0.136  0.047  0.044       49
 51:     0.009  0.067  0.037  0.267  0.041  0.155  0.009  0.038  0.026  0.066  0.064  0.051  0.113  0.058       42
 52:     0.105  0.061  0.141  0.161  0.038  0.021  0.056  0.039  0.257  0.042  0.011  0.043  0.005  0.020       50
 53:     0.032  0.042  0.429  0.137  0.067  0.051  0.023  0.022  0.046  0.042  0.010  0.025  0.044  0.030       50
 54:     0.007  0.211  0.240  0.095  0.080  0.048  0.021  0.048  0.093  0.046  0.012  0.021  0.048  0.030       44
 55:     0.035  0.065  0.151  0.159  0.098  0.042  0.047  0.031  0.106  0.052  0.035  0.044  0.092  0.044       50
 56:     0.021  0.005  0.872  0.004  0.005  0.009  0.015  0.018  0.004  0.012  0.006  0.007  0.010  0.012       30
 57:     0.018  0.056  0.055  0.259  0.077  0.062  0.019  0.031  0.078  0.061  0.014  0.090  0.135  0.045       50
 58:     0.034  0.092  0.245  0.070  0.084  0.059  0.021  0.044  0.076  0.014  0.024  0.047  0.116  0.076       50
 59:     0.015  0.068  0.302  0.112  0.060  0.055  0.043  0.011  0.142  0.048  0.065  0.019  0.058  0.002       33
 60:     0.003  0.213  0.117  0.023  0.105  0.052  0.022  0.009  0.161  0.162  0.053  0.011  0.062  0.007        9
 61:     0.049  0.007  0.111  0.358  0.052  0.073  0.016  0.040  0.069  0.024  0.019  0.062  0.092  0.028       50
 62:     0.002  0.172  0.226  0.375  0.054  0.003  0.009  0.019  0.039  0.063  0.007  0.009  0.010  0.011       32
 63:     0.026  0.091  0.163  0.158  0.087  0.117  0.015  0.012  0.031  0.035  0.038  0.121  0.064  0.041       50
 64:     0.030  0.148  0.382  0.037  0.028  0.023  0.011  0.043  0.079  0.046  0.026  0.027  0.088  0.032       50
 65:     0.034  0.032  0.753  0.016  0.029  0.028  0.014  0.007  0.015  0.015  0.015  0.002  0.031  0.011       29
 66:     0.007  0.138  0.193  0.142  0.093  0.120  0.033  0.030  0.066  0.025  0.028  0.066  0.046  0.013       50
 67:     0.031  0.031  0.291  0.165  0.036  0.002  0.016  0.078  0.046  0.049  0.023  0.054  0.128  0.051       31
 68:     0.063  0.046  0.239  0.163  0.071  0.014  0.016  0.014  0.114  0.035  0.046  0.017  0.092  0.070       27
 69:     0.031  0.076  0.129  0.174  0.138  0.074  0.037  0.009  0.061  0.067  0.020  0.043  0.112  0.029       20
 70:     0.011  0.114  0.241  0.098  0.068  0.047  0.017  0.029  0.106  0.053  0.030  0.061  0.097  0.027       50
 71:     0.012  0.018  0.063  0.188  0.042  0.041  0.016  0.004  0.280  0.052  0.010  0.126  0.105  0.045       50
 72:     0.025  0.028  0.453  0.048  0.074  0.027  0.028  0.014  0.047  0.057  0.018  0.035  0.084  0.062       37
 73:     0.054  0.026  0.019  0.051  0.058  0.056  0.436  0.047  0.038  0.035  0.024  0.033  0.095  0.028       81
 74:     0.462  0.027  0.025  0.027  0.073  0.031  0.039  0.095  0.013  0.017  0.030  0.053  0.060  0.045       50
 75:     0.074  0.030  0.070  0.087  0.046  0.038  0.008  0.062  0.119  0.114  0.019  0.030  0.134  0.171       50
 76:     0.178  0.027  0.029  0.049  0.040  0.054  0.065  0.132  0.037  0.060  0.026  0.093  0.073  0.139       89
 77:     0.023  0.034  0.017  0.020  0.032  0.026  0.019  0.047  0.011  0.050  0.031  0.659  0.015  0.015      100
 78:     0.089  0.022  0.024  0.043  0.023  0.038  0.509  0.070  0.023  0.016  0.025  0.057  0.018  0.043       94
 79:     0.050  0.024  0.012  0.047  0.021  0.024  0.026  0.039  0.059  0.025  0.020  0.575  0.044  0.037      100
 80:     0.399  0.040  0.008  0.073  0.015  0.030  0.047  0.168  0.021  0.016  0.001  0.058  0.041  0.082       50
 81:     0.304  0.028  0.028  0.030  0.038  0.037  0.005  0.133  0.067  0.073  0.022  0.119  0.077  0.038      100
 82:     0.090  0.074  0.073  0.058  0.047  0.085  0.042  0.085  0.073  0.097  0.033  0.077  0.065  0.100       98
 83:     0.016  0.016  0.004  0.012  0.007  0.021  0.014  0.012  0.023  0.020  0.020  0.033  0.015  0.786       50
 84:     0.060  0.013  0.021  0.014  0.005  0.019  0.694  0.055  0.025  0.012  0.007  0.016  0.014  0.044       99
 85:     0.071  0.064  0.035  0.040  0.062  0.095  0.023  0.090  0.070  0.074  0.023  0.183  0.054  0.117       99
 86:     0.063  0.020  0.019  0.030  0.010  0.029  0.035  0.559  0.027  0.030  0.018  0.090  0.037  0.033      100
 87:     0.071  0.019  0.009  0.020  0.024  0.027  0.014  0.601  0.022  0.058  0.031  0.024  0.041  0.040      100
 88:     0.440  0.031  0.015  0.059  0.034  0.027  0.032  0.052  0.031  0.048  0.017  0.076  0.026  0.114      100
 89:     0.099  0.024  0.050  0.051  0.046  0.094  0.041  0.146  0.060  0.121  0.027  0.117  0.051  0.073       99
 90:     0.172  0.064  0.038  0.041  0.049  0.038  0.108  0.120  0.092  0.018  0.018  0.105  0.092  0.045       48
 91:     0.043  0.048  0.024  0.086  0.053  0.036  0.556  0.031  0.007  0.022  0.000  0.052  0.018  0.023       28
 92:     0.429  0.053  0.006  0.005  0.032  0.077  0.070  0.068  0.007  0.024  0.047  0.121  0.018  0.043       50
 93:     0.579  0.024  0.040  0.031  0.026  0.021  0.103  0.026  0.021  0.021  0.021  0.036  0.028  0.022      100
 94:     0.495  0.034  0.021  0.046  0.010  0.044  0.031  0.069  0.017  0.023  0.012  0.040  0.050  0.108       50
 95:     0.029  0.008  0.036  0.048  0.022  0.195  0.366  0.043  0.024  0.033  0.025  0.023  0.122  0.027       41
 96:     0.236  0.058  0.081  0.044  0.032  0.033  0.043  0.090  0.027  0.080  0.027  0.103  0.053  0.093       81
 97:     0.391  0.036  0.024  0.027  0.022  0.042  0.065  0.053  0.023  0.081  0.033  0.092  0.051  0.060       50
 98:     0.042  0.024  0.040  0.030  0.020  0.031  0.009  0.043  0.038  0.048  0.015  0.056  0.030  0.574      100
 99:     0.098  0.059  0.046  0.051  0.094  0.055  0.064  0.045  0.125  0.048  0.029  0.050  0.069  0.167       89
100:     0.034  0.054  0.086  0.010  0.013  0.078  0.033  0.105  0.047  0.299  0.025  0.104  0.040  0.072       98
101:     0.149  0.026  0.023  0.054  0.044  0.071  0.083  0.092  0.048  0.063  0.024  0.234  0.045  0.044      100
102:     0.008  0.007  0.006  0.009  0.008  0.003  0.006  0.008  0.010  0.004  0.919  0.005  0.001  0.007       95
103:     0.033  0.046  0.047  0.063  0.072  0.045  0.011  0.088  0.049  0.045  0.010  0.070  0.051  0.371       50
104:     0.232  0.020  0.030  0.023  0.033  0.045  0.037  0.382  0.011  0.027  0.017  0.055  0.029  0.058       70
105:     0.057  0.036  0.018  0.046  0.016  0.071  0.506  0.052  0.031  0.025  0.034  0.051  0.022  0.033      100
106:     0.412  0.016  0.010  0.023  0.052  0.015  0.045  0.110  0.030  0.061  0.036  0.075  0.027  0.087       50
107:     0.023  0.011  0.041  0.016  0.020  0.022  0.026  0.663  0.014  0.032  0.020  0.068  0.021  0.022      100
108:     0.023  0.021  0.041  0.020  0.015  0.006  0.015  0.023  0.004  0.008  0.011  0.014  0.007  0.791       50
109:     0.126  0.022  0.071  0.078  0.076  0.045  0.047  0.105  0.089  0.039  0.020  0.177  0.062  0.043      100
110:     0.017  0.021  0.019  0.052  0.018  0.037  0.584  0.028  0.016  0.026  0.040  0.084  0.034  0.025       41
111:     0.064  0.034  0.038  0.059  0.042  0.073  0.408  0.032  0.037  0.018  0.006  0.080  0.070  0.040      100
112:     0.117  0.034  0.051  0.047  0.037  0.028  0.032  0.054  0.078  0.047  0.011  0.127  0.013  0.324       50
113:     0.059  0.016  0.014  0.029  0.016  0.023  0.024  0.555  0.035  0.027  0.025  0.056  0.020  0.102       97
114:     0.036  0.048  0.030  0.030  0.039  0.074  0.438  0.051  0.039  0.033  0.054  0.065  0.030  0.032      100
115:     0.410  0.015  0.028  0.029  0.020  0.052  0.081  0.129  0.016  0.028  0.031  0.053  0.029  0.079       49
116:     0.325  0.035  0.022  0.038  0.041  0.071  0.046  0.098  0.040  0.053  0.013  0.081  0.049  0.088      100
117:     0.086  0.051  0.048  0.011  0.049  0.053  0.095  0.063  0.069  0.116  0.013  0.064  0.068  0.212       50
118:     0.100  0.028  0.037  0.069  0.038  0.016  0.043  0.067  0.067  0.038  0.015  0.103  0.017  0.364      100
119:     0.139  0.051  0.065  0.047  0.070  0.092  0.038  0.069  0.055  0.113  0.042  0.046  0.052  0.121       90
120:     0.047  0.050  0.096  0.216  0.049  0.067  0.025  0.034  0.085  0.076  0.017  0.077  0.091  0.068       70
121:     0.014  0.027  0.026  0.022  0.026  0.019  0.005  0.014  0.009  0.762  0.016  0.019  0.030  0.013       82
122:     0.017  0.005  0.021  0.012  0.012  0.829  0.002  0.014  0.014  0.024  0.014  0.011  0.021  0.004       66
123:     0.078  0.011  0.036  0.026  0.003  0.010  0.015  0.004  0.033  0.731  0.023  0.012  0.015  0.003       28
124:     0.008  0.013  0.017  0.016  0.755  0.012  0.054  0.010  0.026  0.009  0.013  0.042  0.007  0.016       44
125:     0.028  0.012  0.019  0.092  0.626  0.029  0.018  0.016  0.014  0.059  0.007  0.023  0.046  0.012       60
126:     0.018  0.037  0.027  0.026  0.691  0.093  0.013  0.014  0.014  0.014  0.008  0.018  0.020  0.009       83
127:     0.023  0.019  0.018  0.021  0.705  0.013  0.016  0.002  0.015  0.051  0.024  0.038  0.030  0.025       49
128:     0.023  0.025  0.018  0.028  0.726  0.027  0.010  0.029  0.026  0.022  0.007  0.012  0.028  0.018       84
129:     0.030  0.075  0.153  0.097  0.312  0.008  0.035  0.024  0.091  0.018  0.037  0.075  0.016  0.029       53
130:     0.033  0.025  0.104  0.087  0.537  0.020  0.010  0.020  0.053  0.026  0.018  0.008  0.037  0.021       58
131:     0.021  0.053  0.115  0.056  0.441  0.041  0.027  0.031  0.026  0.077  0.026  0.010  0.055  0.020       78
132:     0.004  0.031  0.068  0.037  0.501  0.012  0.011  0.049  0.063  0.085  0.021  0.041  0.069  0.009       59
133:     0.014  0.063  0.030  0.077  0.428  0.026  0.016  0.079  0.066  0.016  0.008  0.033  0.130  0.014       41
134:     0.055  0.067  0.157  0.053  0.209  0.051  0.017  0.128  0.019  0.029  0.024  0.045  0.102  0.043       42
135:     0.025  0.067  0.415  0.032  0.151  0.040  0.024  0.033  0.042  0.062  0.015  0.052  0.007  0.035       30
136:     0.049  0.070  0.188  0.087  0.233  0.059  0.040  0.026  0.020  0.086  0.022  0.032  0.065  0.025       53
137:     0.087  0.051  0.074  0.054  0.036  0.103  0.029  0.061  0.230  0.033  0.029  0.090  0.040  0.084       58
138:     0.032  0.055  0.054  0.348  0.040  0.047  0.039  0.034  0.049  0.060  0.027  0.091  0.062  0.063       84
139:     0.026  0.576  0.024  0.032  0.021  0.023  0.015  0.023  0.027  0.160  0.013  0.016  0.025  0.020       81
140:     0.004  0.008  0.012  0.009  0.010  0.000  0.002  0.008  0.016  0.916  0.002  0.004  0.004  0.004       30
141:     0.017  0.025  0.018  0.012  0.010  0.018  0.008  0.018  0.034  0.746  0.021  0.036  0.012  0.026       37
142:     0.026  0.606  0.035  0.029  0.002  0.022  0.014  0.032  0.099  0.075  0.006  0.009  0.019  0.025       46
143:     0.009  0.700  0.032  0.006  0.013  0.029  0.006  0.031  0.021  0.044  0.010  0.052  0.041  0.006       55
144:     0.016  0.099  0.451  0.056  0.041  0.025  0.015  0.024  0.073  0.069  0.006  0.036  0.066  0.023       52
145:     0.021  0.112  0.463  0.029  0.023  0.015  0.031  0.037  0.103  0.044  0.024  0.040  0.029  0.029       73
146:     0.036  0.074  0.329  0.046  0.050  0.098  0.019  0.046  0.091  0.047  0.038  0.026  0.072  0.031       73
147:     0.026  0.145  0.355  0.043  0.030  0.021  0.014  0.044  0.094  0.066  0.019  0.048  0.072  0.023       53
148:     0.012  0.057  0.499  0.037  0.039  0.041  0.004  0.040  0.065  0.055  0.006  0.028  0.065  0.052       52
149:     0.023  0.085  0.420  0.034  0.051  0.038  0.015  0.040  0.131  0.022  0.010  0.017  0.056  0.057       44
150:     0.015  0.128  0.328  0.082  0.047  0.039  0.020  0.035  0.087  0.048  0.013  0.049  0.064  0.047       80
151:     0.012  0.117  0.233  0.107  0.093  0.026  0.029  0.047  0.090  0.075  0.009  0.068  0.045  0.050       49
152:     0.069  0.036  0.066  0.094  0.046  0.041  0.021  0.081  0.250  0.008  0.011  0.100  0.069  0.110       34
153:     0.064  0.052  0.075  0.210  0.075  0.041  0.017  0.073  0.058  0.069  0.026  0.082  0.119  0.040      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6    F7    F8    F9    F10    F11    F12    F13    F14     D1,2  D1,3  D1,4  D1,5  D1,6  D1,7  D1,8  D1,9  D1,10  D1,11  D1,12  D1,13  D1,14  D2,3  D2,4  D2,5  D2,6  D2,7  D2,8  D2,9  D2,10  D2,11  D2,12  D2,13  D2,14  D3,4  D3,5  D3,6  D3,7  D3,8  D3,9  D3,10  D3,11  D3,12  D3,13  D3,14  D4,5  D4,6  D4,7  D4,8  D4,9  D4,10  D4,11  D4,12  D4,13  D4,14  D5,6  D5,7  D5,8  D5,9  D5,10  D5,11  D5,12  D5,13  D5,14  D6,7  D6,8  D6,9  D6,10  D6,11  D6,12  D6,13  D6,14  D7,8  D7,9  D7,10  D7,11  D7,12  D7,13  D7,14  D8,9  D8,10  D8,11  D8,12  D8,13  D8,14  D9,10  D9,11  D9,12  D9,13  D9,14  D10,11  D10,12  D10,13  D10,14  D11,12  D11,13  D11,14  D12,13  D12,14  D13,14    Ln Like  Est Ln P(D)
950000:    1.00    0.053    0.022 0.034 0.019 0.021 0.031 0.028 0.038 0.021 0.018 0.031 0.154 0.014 0.017 0.023    0.039 0.037 0.027 0.041 0.029 0.029 0.018 0.032 0.036 0.088 0.020 0.031 0.023 0.015 0.024 0.035 0.031 0.057 0.032 0.023 0.024 0.086 0.029 0.033 0.029 0.021 0.030 0.033 0.056 0.029 0.017 0.023 0.083 0.027 0.025 0.024 0.025 0.019 0.034 0.024 0.016 0.027 0.084 0.014 0.014 0.028 0.032 0.056 0.042 0.033 0.035 0.100 0.025 0.026 0.049 0.031 0.029 0.031 0.029 0.083 0.019 0.025 0.033 0.038 0.041 0.053 0.110 0.028 0.029 0.043 0.021 0.030 0.083 0.018 0.027 0.019 0.021 0.095 0.017 0.017 0.022 0.094 0.024 0.029 0.031 0.084 0.095 0.094 0.016 0.025 0.032   -663645    0 
951000:    1.00    0.053    0.018 0.037 0.024 0.019 0.029 0.027 0.040 0.022 0.023 0.028 0.197 0.013 0.024 0.018    0.040 0.037 0.027 0.042 0.027 0.031 0.021 0.032 0.034 0.090 0.022 0.032 0.018 0.017 0.024 0.038 0.034 0.062 0.030 0.020 0.022 0.095 0.032 0.035 0.026 0.018 0.029 0.035 0.058 0.028 0.014 0.023 0.092 0.027 0.025 0.024 0.026 0.020 0.040 0.024 0.017 0.024 0.093 0.017 0.016 0.023 0.034 0.060 0.043 0.035 0.033 0.105 0.027 0.031 0.043 0.034 0.030 0.033 0.028 0.088 0.022 0.029 0.030 0.042 0.045 0.050 0.119 0.031 0.032 0.039 0.019 0.030 0.086 0.021 0.028 0.016 0.021 0.100 0.019 0.019 0.017 0.097 0.022 0.028 0.026 0.090 0.102 0.094 0.016 0.021 0.030   -663984    0 
952000:    1.00    0.054    0.018 0.035 0.026 0.019 0.028 0.031 0.043 0.022 0.020 0.035 0.153 0.011 0.017 0.017    0.036 0.034 0.031 0.043 0.031 0.035 0.019 0.030 0.039 0.095 0.021 0.032 0.018 0.018 0.026 0.036 0.032 0.059 0.030 0.022 0.024 0.094 0.027 0.031 0.027 0.021 0.026 0.035 0.059 0.028 0.017 0.022 0.085 0.025 0.024 0.023 0.022 0.022 0.039 0.024 0.021 0.028 0.093 0.017 0.015 0.029 0.034 0.058 0.038 0.034 0.031 0.102 0.024 0.026 0.042 0.035 0.031 0.034 0.031 0.090 0.022 0.026 0.033 0.042 0.045 0.060 0.123 0.034 0.030 0.044 0.020 0.032 0.087 0.017 0.026 0.019 0.023 0.096 0.018 0.018 0.017 0.096 0.023 0.030 0.029 0.086 0.100 0.097 0.016 0.018 0.028   -663900    0 
953000:    1.00    0.054    0.022 0.032 0.026 0.022 0.031 0.029 0.036 0.022 0.023 0.037 0.224 0.011 0.020 0.020    0.041 0.036 0.030 0.043 0.031 0.033 0.020 0.032 0.044 0.091 0.021 0.033 0.022 0.017 0.022 0.032 0.032 0.059 0.031 0.023 0.022 0.094 0.027 0.030 0.028 0.020 0.031 0.037 0.058 0.029 0.017 0.025 0.089 0.026 0.023 0.022 0.023 0.022 0.039 0.026 0.019 0.029 0.093 0.018 0.016 0.029 0.035 0.057 0.046 0.037 0.036 0.101 0.028 0.028 0.046 0.031 0.030 0.032 0.034 0.085 0.022 0.028 0.033 0.041 0.042 0.060 0.115 0.029 0.034 0.045 0.020 0.036 0.085 0.019 0.028 0.019 0.025 0.096 0.016 0.018 0.017 0.098 0.026 0.031 0.031 0.089 0.099 0.095 0.016 0.019 0.030   -663696    0 
954000:    1.00    0.055    0.021 0.028 0.021 0.023 0.032 0.025 0.033 0.021 0.018 0.034 0.172 0.014 0.023 0.022    0.035 0.036 0.031 0.043 0.029 0.031 0.019 0.034 0.041 0.091 0.021 0.032 0.022 0.016 0.023 0.032 0.031 0.055 0.029 0.022 0.021 0.093 0.025 0.034 0.025 0.018 0.026 0.034 0.054 0.027 0.014 0.022 0.087 0.024 0.025 0.021 0.024 0.021 0.040 0.025 0.018 0.027 0.093 0.016 0.018 0.027 0.034 0.057 0.041 0.033 0.037 0.104 0.027 0.031 0.044 0.030 0.029 0.032 0.031 0.091 0.021 0.028 0.033 0.038 0.043 0.060 0.118 0.033 0.031 0.044 0.020 0.031 0.086 0.019 0.029 0.016 0.025 0.097 0.018 0.019 0.019 0.097 0.024 0.036 0.028 0.086 0.105 0.095 0.018 0.022 0.033   -663759    0 
955000:    1.00    0.055    0.024 0.027 0.024 0.017 0.035 0.032 0.039 0.021 0.022 0.032 0.169 0.011 0.023 0.024    0.040 0.037 0.025 0.044 0.030 0.030 0.022 0.032 0.046 0.086 0.022 0.034 0.024 0.015 0.019 0.032 0.031 0.056 0.029 0.020 0.025 0.083 0.024 0.030 0.030 0.017 0.027 0.034 0.055 0.027 0.016 0.026 0.077 0.022 0.025 0.025 0.025 0.020 0.035 0.023 0.015 0.028 0.078 0.014 0.015 0.024 0.037 0.062 0.045 0.034 0.037 0.088 0.026 0.029 0.051 0.028 0.032 0.031 0.038 0.082 0.022 0.026 0.035 0.040 0.042 0.061 0.107 0.031 0.032 0.043 0.018 0.037 0.080 0.019 0.028 0.019 0.026 0.086 0.016 0.017 0.020 0.088 0.026 0.035 0.038 0.076 0.086 0.089 0.015 0.021 0.032   -664059    0 
956000:    1.00    0.056    0.022 0.036 0.021 0.023 0.035 0.034 0.040 0.023 0.018 0.036 0.166 0.015 0.023 0.018    0.044 0.037 0.028 0.047 0.031 0.033 0.021 0.033 0.043 0.090 0.023 0.031 0.023 0.017 0.029 0.035 0.036 0.064 0.035 0.024 0.022 0.092 0.031 0.034 0.028 0.024 0.030 0.036 0.060 0.030 0.016 0.025 0.084 0.028 0.025 0.020 0.026 0.022 0.038 0.026 0.019 0.031 0.091 0.018 0.015 0.027 0.038 0.062 0.047 0.036 0.038 0.104 0.029 0.028 0.045 0.031 0.031 0.032 0.035 0.091 0.024 0.025 0.034 0.043 0.047 0.061 0.118 0.032 0.033 0.049 0.021 0.036 0.087 0.021 0.029 0.020 0.024 0.091 0.017 0.019 0.017 0.095 0.026 0.033 0.030 0.087 0.095 0.087 0.017 0.021 0.031   -663826    0 
957000:    1.00    0.055    0.022 0.029 0.023 0.020 0.028 0.027 0.034 0.023 0.022 0.037 0.189 0.014 0.020 0.022    0.039 0.039 0.030 0.046 0.029 0.030 0.020 0.033 0.040 0.091 0.023 0.033 0.022 0.014 0.023 0.029 0.029 0.060 0.029 0.023 0.022 0.092 0.028 0.033 0.030 0.021 0.026 0.032 0.057 0.026 0.016 0.023 0.084 0.028 0.025 0.024 0.024 0.021 0.037 0.025 0.018 0.029 0.088 0.017 0.016 0.029 0.033 0.060 0.042 0.035 0.034 0.099 0.028 0.029 0.046 0.031 0.028 0.030 0.031 0.083 0.020 0.026 0.031 0.040 0.042 0.055 0.116 0.031 0.030 0.042 0.019 0.033 0.086 0.020 0.028 0.019 0.023 0.094 0.019 0.019 0.019 0.097 0.026 0.030 0.031 0.088 0.099 0.091 0.018 0.024 0.032   -663791    0 
958000:    1.00    0.055    0.020 0.027 0.022 0.019 0.030 0.031 0.034 0.023 0.018 0.032 0.151 0.015 0.025 0.020    0.041 0.038 0.027 0.045 0.028 0.032 0.020 0.033 0.041 0.087 0.028 0.036 0.025 0.018 0.024 0.034 0.030 0.058 0.032 0.023 0.024 0.085 0.031 0.034 0.029 0.020 0.028 0.035 0.054 0.029 0.016 0.024 0.081 0.029 0.026 0.022 0.025 0.020 0.037 0.023 0.016 0.027 0.084 0.019 0.017 0.026 0.036 0.058 0.042 0.034 0.035 0.093 0.027 0.028 0.046 0.030 0.029 0.029 0.031 0.079 0.024 0.029 0.033 0.039 0.039 0.054 0.106 0.033 0.034 0.044 0.018 0.034 0.083 0.023 0.030 0.019 0.024 0.086 0.020 0.020 0.017 0.090 0.024 0.029 0.030 0.085 0.094 0.088 0.019 0.026 0.033   -663549    0 
959000:    1.00    0.055    0.020 0.037 0.026 0.018 0.031 0.027 0.032 0.024 0.021 0.035 0.160 0.014 0.023 0.019    0.035 0.036 0.025 0.040 0.026 0.034 0.019 0.031 0.037 0.084 0.021 0.033 0.020 0.016 0.021 0.031 0.025 0.054 0.029 0.020 0.019 0.086 0.028 0.032 0.029 0.021 0.029 0.032 0.058 0.027 0.015 0.022 0.084 0.028 0.027 0.022 0.024 0.017 0.036 0.023 0.018 0.029 0.084 0.017 0.017 0.027 0.031 0.056 0.042 0.035 0.036 0.092 0.029 0.028 0.047 0.035 0.029 0.030 0.028 0.077 0.020 0.029 0.031 0.042 0.044 0.057 0.110 0.031 0.032 0.044 0.019 0.032 0.081 0.019 0.031 0.018 0.023 0.090 0.019 0.021 0.021 0.086 0.026 0.032 0.030 0.079 0.092 0.091 0.019 0.023 0.035   -663857    0 

--------------------------------------------
Proportion of membership of each pre-defined
