This is a job step 6


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals
693000:    1.00    0.090    0.014 0.013 0.022 0.015 0.013 0.011    0.023 0.036 0.015 0.017 0.025 0.027 0.015 0.014 0.010 0.038 0.024 0.023 0.010 0.018 0.016   -677526    0 
694000:    1.00    0.092    0.014 0.014 0.019 0.016 0.012 0.008    0.023 0.034 0.017 0.016 0.026 0.026 0.016 0.013 0.011 0.038 0.025 0.020 0.010 0.019 0.014   -677656    0 
695000:    1.00    0.087    0.015 0.013 0.020 0.014 0.013 0.008    0.022 0.035 0.016 0.016 0.024 0.026 0.015 0.013 0.010 0.034 0.024 0.019 0.009 0.016 0.014   -677451    0 
696000:    1.00    0.091    0.016 0.013 0.019 0.014 0.012 0.009    0.024 0.034 0.016 0.014 0.026 0.026 0.017 0.014 0.011 0.035 0.024 0.021 0.009 0.018 0.015   -677575    0 
697000:    1.00    0.090    0.014 0.013 0.019 0.012 0.011 0.010    0.023 0.035 0.016 0.017 0.025 0.025 0.016 0.014 0.010 0.036 0.023 0.021 0.009 0.018 0.015   -677469    0 
698000:    1.00    0.095    0.019 0.013 0.023 0.015 0.012 0.009    0.023 0.036 0.017 0.018 0.025 0.027 0.017 0.014 0.010 0.036 0.024 0.022 0.010 0.018 0.014   -677475    0 
699000:    1.00    0.095    0.019 0.015 0.020 0.012 0.012 0.010    0.024 0.037 0.015 0.018 0.027 0.027 0.015 0.014 0.012 0.036 0.025 0.021 0.010 0.019 0.016   -677565    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.163  0.109  0.225  0.285  0.107  0.111       45
  2:     0.032  0.014  0.904  0.007  0.024  0.020       50
  3:     0.156  0.164  0.322  0.061  0.243  0.054       48
  4:     0.229  0.083  0.221  0.154  0.259  0.055       50
  5:     0.160  0.102  0.032  0.134  0.446  0.126       50
  6:     0.189  0.061  0.096  0.171  0.342  0.140       49
  7:     0.094  0.071  0.095  0.153  0.477  0.109       43
  8:     0.107  0.065  0.026  0.171  0.516  0.115       46
  9:     0.175  0.234  0.231  0.069  0.195  0.097       60
 10:     0.041  0.105  0.063  0.183  0.411  0.197       38
 11:     0.051  0.033  0.058  0.111  0.648  0.098       50
 12:     0.068  0.079  0.063  0.110  0.620  0.060       48
 13:     0.140  0.094  0.204  0.249  0.200  0.113       50
 14:     0.082  0.058  0.619  0.059  0.097  0.086       57
 15:     0.160  0.170  0.326  0.074  0.098  0.172       48
 16:     0.017  0.036  0.843  0.021  0.017  0.066       48
 17:     0.135  0.099  0.299  0.168  0.181  0.118       50
 18:     0.143  0.069  0.066  0.206  0.404  0.113       44
 19:     0.112  0.065  0.032  0.074  0.630  0.087       50
 20:     0.062  0.042  0.055  0.218  0.597  0.026       50
 21:     0.046  0.033  0.819  0.025  0.027  0.050       48
 22:     0.097  0.033  0.202  0.110  0.327  0.231       50
 23:     0.124  0.106  0.056  0.152  0.473  0.089       49
 24:     0.201  0.064  0.202  0.075  0.382  0.077       50
 25:     0.096  0.088  0.098  0.174  0.373  0.170       50
 26:     0.102  0.148  0.114  0.162  0.339  0.136       50
 27:     0.049  0.132  0.545  0.119  0.059  0.096       55
 28:     0.086  0.068  0.606  0.096  0.094  0.050       50
 29:     0.213  0.076  0.049  0.363  0.213  0.085      108
 30:     0.179  0.114  0.079  0.336  0.211  0.080      109
 31:     0.146  0.109  0.077  0.145  0.441  0.082       49
 32:     0.176  0.058  0.108  0.207  0.372  0.079       50
 33:     0.062  0.401  0.147  0.147  0.103  0.140       50
 34:     0.056  0.101  0.518  0.045  0.046  0.234       50
 35:     0.182  0.104  0.296  0.114  0.164  0.140       50
 36:     0.102  0.025  0.066  0.045  0.662  0.101       39
 37:     0.128  0.118  0.098  0.109  0.436  0.111       47
 38:     0.122  0.153  0.044  0.126  0.412  0.143       67
 39:     0.094  0.069  0.071  0.064  0.660  0.042       34
 40:     0.045  0.163  0.039  0.148  0.506  0.099       58
 41:     0.160  0.121  0.133  0.084  0.400  0.101       86
 42:     0.169  0.078  0.078  0.178  0.380  0.117       44
 43:     0.035  0.130  0.033  0.155  0.600  0.047       44
 44:     0.038  0.050  0.646  0.067  0.068  0.131       50
 45:     0.084  0.137  0.082  0.124  0.506  0.067       35
 46:     0.131  0.068  0.237  0.161  0.285  0.118       50
 47:     0.089  0.052  0.095  0.148  0.490  0.126       36
 48:     0.170  0.036  0.465  0.074  0.161  0.094       53
 49:     0.038  0.053  0.766  0.034  0.075  0.034       57
 50:     0.076  0.077  0.466  0.089  0.123  0.169       49
 51:     0.215  0.215  0.177  0.071  0.225  0.097       42
 52:     0.074  0.067  0.092  0.172  0.435  0.160       50
 53:     0.089  0.060  0.050  0.549  0.196  0.055       50
 54:     0.254  0.104  0.029  0.501  0.091  0.021       44
 55:     0.141  0.092  0.057  0.382  0.260  0.068       50
 56:     0.055  0.015  0.023  0.846  0.032  0.029       30
 57:     0.180  0.133  0.075  0.250  0.268  0.095       50
 58:     0.198  0.123  0.073  0.397  0.159  0.050       50
 59:     0.129  0.063  0.037  0.443  0.200  0.129       33
 60:     0.216  0.042  0.029  0.326  0.266  0.122        9
 61:     0.234  0.107  0.051  0.329  0.206  0.073       50
 62:     0.362  0.027  0.014  0.504  0.052  0.041       32
 63:     0.238  0.060  0.062  0.493  0.068  0.079       50
 64:     0.055  0.025  0.032  0.648  0.165  0.074       50
 65:     0.113  0.036  0.035  0.707  0.057  0.052       29
 66:     0.191  0.097  0.074  0.438  0.118  0.083       50
 67:     0.106  0.127  0.021  0.491  0.156  0.100       31
 68:     0.285  0.050  0.032  0.414  0.100  0.119       27
 69:     0.243  0.061  0.083  0.327  0.222  0.064       20
 70:     0.170  0.049  0.041  0.479  0.213  0.047       50
 71:     0.124  0.110  0.069  0.158  0.441  0.097       50
 72:     0.107  0.064  0.058  0.494  0.182  0.094       37
 73:     0.125  0.045  0.577  0.041  0.073  0.139       81
 74:     0.053  0.113  0.083  0.074  0.084  0.594       50
 75:     0.183  0.097  0.084  0.148  0.196  0.292       50
 76:     0.124  0.175  0.070  0.066  0.128  0.436       89
 77:     0.121  0.536  0.048  0.068  0.094  0.133      100
 78:     0.043  0.069  0.710  0.055  0.022  0.102       94
 79:     0.060  0.166  0.143  0.074  0.280  0.278      100
 80:     0.039  0.162  0.089  0.056  0.080  0.573       50
 81:     0.125  0.127  0.077  0.070  0.181  0.421      100
 82:     0.140  0.222  0.076  0.198  0.157  0.207       98
 83:     0.020  0.159  0.057  0.029  0.036  0.699       50
 84:     0.022  0.029  0.819  0.027  0.031  0.072       99
 85:     0.133  0.223  0.090  0.149  0.168  0.237       99
 86:     0.074  0.535  0.087  0.046  0.089  0.169      100
 87:     0.047  0.620  0.038  0.040  0.098  0.157      100
 88:     0.073  0.139  0.054  0.028  0.057  0.648      100
 89:     0.102  0.284  0.091  0.090  0.156  0.278       99
 90:     0.094  0.195  0.116  0.061  0.150  0.384       48
 91:     0.065  0.067  0.710  0.027  0.084  0.047       28
 92:     0.096  0.184  0.149  0.032  0.047  0.492       50
 93:     0.058  0.104  0.134  0.045  0.063  0.597      100
 94:     0.058  0.089  0.083  0.033  0.103  0.635       50
 95:     0.063  0.076  0.635  0.062  0.131  0.034       41
 96:     0.098  0.192  0.101  0.112  0.075  0.423       81
 97:     0.068  0.116  0.061  0.062  0.076  0.617       50
 98:     0.069  0.130  0.068  0.098  0.140  0.494      100
 99:     0.145  0.102  0.172  0.165  0.187  0.229       89
100:     0.052  0.316  0.091  0.189  0.162  0.190       98
101:     0.105  0.199  0.199  0.102  0.098  0.298      100
102:     0.016  0.943  0.014  0.009  0.009  0.009       95
103:     0.092  0.128  0.060  0.309  0.108  0.302       50
104:     0.095  0.284  0.102  0.049  0.094  0.377       70
105:     0.048  0.083  0.670  0.061  0.047  0.091      100
106:     0.084  0.169  0.066  0.062  0.086  0.533       50
107:     0.043  0.713  0.056  0.027  0.090  0.073      100
108:     0.049  0.063  0.088  0.126  0.061  0.613       50
109:     0.187  0.239  0.076  0.108  0.182  0.207      100
110:     0.093  0.080  0.640  0.030  0.095  0.063       41
111:     0.074  0.082  0.644  0.048  0.042  0.109      100
112:     0.042  0.097  0.079  0.132  0.089  0.561       50
113:     0.013  0.606  0.056  0.068  0.076  0.181       97
114:     0.077  0.156  0.537  0.088  0.061  0.081      100
115:     0.033  0.189  0.098  0.088  0.050  0.543       49
116:     0.093  0.111  0.118  0.053  0.067  0.558      100
117:     0.100  0.177  0.116  0.094  0.094  0.419       50
118:     0.088  0.113  0.098  0.082  0.075  0.544      100
119:     0.135  0.198  0.096  0.179  0.118  0.274       90
120:     0.189  0.116  0.122  0.260  0.193  0.119       70
121:     0.068  0.055  0.049  0.255  0.434  0.138       82
122:     0.112  0.171  0.074  0.473  0.123  0.046       66
123:     0.131  0.027  0.034  0.011  0.589  0.207       28
124:     0.839  0.056  0.029  0.042  0.012  0.022       44
125:     0.809  0.026  0.065  0.038  0.041  0.020       60
126:     0.824  0.036  0.021  0.045  0.045  0.029       83
127:     0.850  0.052  0.023  0.017  0.040  0.019       49
128:     0.822  0.029  0.030  0.049  0.051  0.020       84
129:     0.549  0.090  0.052  0.156  0.078  0.074       53
130:     0.735  0.069  0.014  0.029  0.113  0.039       58
131:     0.666  0.043  0.041  0.108  0.090  0.052       78
132:     0.686  0.064  0.015  0.085  0.112  0.038       59
133:     0.690  0.052  0.023  0.101  0.110  0.025       41
134:     0.514  0.141  0.056  0.126  0.059  0.105       42
135:     0.487  0.089  0.010  0.231  0.129  0.054       30
136:     0.486  0.093  0.032  0.257  0.094  0.038       53
137:     0.059  0.150  0.095  0.139  0.385  0.171       58
138:     0.134  0.114  0.053  0.304  0.229  0.166       84
139:     0.080  0.091  0.054  0.619  0.105  0.052       81
140:     0.023  0.014  0.010  0.037  0.897  0.019       30
141:     0.057  0.081  0.065  0.410  0.329  0.057       37
142:     0.029  0.035  0.025  0.638  0.179  0.094       46
143:     0.021  0.142  0.060  0.618  0.105  0.055       55
144:     0.145  0.083  0.026  0.590  0.108  0.046       52
145:     0.079  0.081  0.021  0.647  0.112  0.061       73
146:     0.138  0.110  0.020  0.455  0.233  0.045       73
147:     0.104  0.051  0.023  0.585  0.163  0.073       53
148:     0.112  0.097  0.057  0.608  0.092  0.034       52
149:     0.072  0.030  0.025  0.436  0.329  0.108       44
150:     0.103  0.122  0.051  0.461  0.201  0.063       80
151:     0.131  0.074  0.021  0.477  0.182  0.116       49
152:     0.083  0.065  0.108  0.121  0.347  0.275       34
153:     0.321  0.174  0.072  0.130  0.146  0.156      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like  Est Ln P(D)
700000:    1.00    0.093    0.017 0.014 0.023 0.013 0.013 0.010    0.022 0.036 0.016 0.016 0.026 0.027 0.015 0.013 0.011 0.035 0.025 0.021 0.010 0.017 0.015   -677533    0 
701000:    1.00    0.093    0.018 0.014 0.019 0.014 0.014 0.010    0.024 0.035 0.017 0.018 0.025 0.026 0.017 0.015 0.012 0.037 0.024 0.022 0.010 0.018 0.014   -677453    0 
702000:    1.00    0.086    0.016 0.012 0.022 0.015 0.013 0.010    0.023 0.034 0.016 0.016 0.025 0.025 0.016 0.013 0.010 0.037 0.023 0.020 0.010 0.019 0.014   -677458    0 
703000:    1.00    0.087    0.016 0.012 0.023 0.013 0.012 0.009    0.023 0.037 0.014 0.017 0.026 0.027 0.017 0.014 0.011 0.037 0.025 0.023 0.010 0.018 0.014   -677547    0 
704000:    1.00    0.086    0.016 0.013 0.023 0.014 0.013 0.010    0.023 0.037 0.017 0.016 0.027 0.025 0.016 0.013 0.011 0.035 0.023 0.020 0.009 0.019 0.014   -677490    0 
705000:    1.00    0.087    0.018 0.014 0.017 0.016 0.012 0.010    0.023 0.036 0.016 0.017 0.025 0.028 0.016 0.015 0.012 0.036 0.023 0.021 0.010 0.018 0.014   -677397    0 
706000:    1.00    0.089    0.016 0.014 0.021 0.014 0.013 0.010    0.023 0.037 0.016 0.016 0.027 0.025 0.015 0.013 0.011 0.035 0.023 0.021 0.008 0.018 0.015   -677466    0 
707000:    1.00    0.093    0.019 0.014 0.021 0.015 0.011 0.009    0.024 0.036 0.017 0.017 0.026 0.026 0.016 0.015 0.009 0.035 0.023 0.021 0.010 0.017 0.014   -677571    0 
708000:    1.00    0.095    0.016 0.013 0.026 0.015 0.012 0.008    0.022 0.035 0.017 0.017 0.027 0.027 0.015 0.014 0.011 0.035 0.024 0.020 0.009 0.019 0.015   -677406    0 
709000:    1.00    0.091    0.016 0.013 0.020 0.015 0.013 0.010    0.023 0.035 0.015 0.015 0.026 0.025 0.016 0.014 0.010 0.035 0.024 0.021 0.010 0.019 0.016   -677777    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.167  0.079  0.151  0.239  0.202  0.163       45
  2:     0.037  0.007  0.871  0.019  0.025  0.041       50
  3:     0.098  0.210  0.276  0.075  0.245  0.095       48
  4:     0.121  0.117  0.235  0.167  0.283  0.077       50
  5:     0.089  0.142  0.044  0.123  0.510  0.092       50
  6:     0.170  0.052  0.121  0.138  0.371  0.147       49
  7:     0.121  0.058  0.068  0.119  0.538  0.096       43
  8:     0.035  0.084  0.042  0.162  0.642  0.035       46
  9:     0.110  0.181  0.267  0.117  0.273  0.052       60
 10:     0.094  0.124  0.084  0.251  0.300  0.146       38
 11:     0.061  0.040  0.048  0.148  0.615  0.088       50
 12:     0.055  0.083  0.075  0.081  0.683  0.023       48
 13:     0.148  0.141  0.217  0.082  0.283  0.129       50
 14:     0.069  0.083  0.661  0.011  0.101  0.075       57
 15:     0.141  0.218  0.311  0.161  0.096  0.073       48
 16:     0.021  0.034  0.839  0.026  0.041  0.039       48
 17:     0.159  0.127  0.258  0.165  0.170  0.121       50
 18:     0.132  0.093  0.075  0.155  0.472  0.073       44
 19:     0.090  0.055  0.069  0.095  0.609  0.081       50
 20:     0.017  0.101  0.041  0.173  0.602  0.066       50
 21:     0.037  0.042  0.848  0.014  0.019  0.039       48
 22:     0.116  0.083  0.177  0.120  0.358  0.146       50
 23:     0.108  0.137  0.058  0.143  0.465  0.090       49
 24:     0.155  0.059  0.145  0.067  0.522  0.053       50
 25:     0.153  0.079  0.054  0.155  0.349  0.209       50
 26:     0.124  0.127  0.150  0.119  0.310  0.171       50
 27:     0.090  0.117  0.535  0.071  0.060  0.127       55
 28:     0.062  0.098  0.614  0.059  0.095  0.072       50
 29:     0.212  0.097  0.052  0.313  0.260  0.066      108
 30:     0.219  0.088  0.079  0.339  0.207  0.068      109
 31:     0.081  0.139  0.053  0.112  0.520  0.096       49
 32:     0.112  0.083  0.146  0.139  0.408  0.112       50
 33:     0.050  0.298  0.172  0.104  0.250  0.126       50
 34:     0.138  0.134  0.478  0.023  0.085  0.143       50
 35:     0.177  0.110  0.266  0.090  0.221  0.136       50
 36:     0.142  0.045  0.089  0.105  0.551  0.068       39
 37:     0.137  0.133  0.126  0.132  0.326  0.148       47
 38:     0.161  0.107  0.100  0.093  0.437  0.101       67
 39:     0.090  0.103  0.093  0.057  0.589  0.068       34
 40:     0.027  0.094  0.061  0.114  0.595  0.108       58
 41:     0.184  0.089  0.119  0.120  0.337  0.152       86
 42:     0.164  0.123  0.055  0.208  0.302  0.148       44
 43:     0.058  0.052  0.018  0.086  0.751  0.036       44
 44:     0.079  0.074  0.617  0.040  0.068  0.121       50
 45:     0.118  0.081  0.065  0.177  0.482  0.076       35
 46:     0.204  0.064  0.229  0.137  0.234  0.131       50
 47:     0.075  0.100  0.145  0.145  0.437  0.098       36
 48:     0.111  0.079  0.544  0.028  0.162  0.076       53
 49:     0.036  0.095  0.713  0.046  0.087  0.022       57
 50:     0.084  0.091  0.543  0.061  0.063  0.158       49
 51:     0.166  0.211  0.222  0.091  0.257  0.053       42
 52:     0.053  0.068  0.086  0.096  0.575  0.122       50
 53:     0.140  0.067  0.054  0.484  0.181  0.074       50
 54:     0.222  0.056  0.057  0.486  0.137  0.042       44
 55:     0.225  0.073  0.109  0.276  0.194  0.123       50
 56:     0.128  0.024  0.034  0.735  0.029  0.049       30
 57:     0.279  0.053  0.047  0.268  0.260  0.093       50
 58:     0.201  0.053  0.050  0.429  0.225  0.043       50
 59:     0.225  0.091  0.074  0.381  0.198  0.031       33
 60:     0.022  0.154  0.007  0.461  0.313  0.043        9
 61:     0.263  0.101  0.046  0.276  0.256  0.057       50
 62:     0.313  0.056  0.021  0.462  0.118  0.030       32
 63:     0.219  0.035  0.076  0.355  0.238  0.078       50
 64:     0.084  0.063  0.032  0.574  0.181  0.064       50
 65:     0.095  0.074  0.075  0.690  0.055  0.010       29
 66:     0.258  0.073  0.053  0.345  0.205  0.067       50
 67:     0.053  0.098  0.017  0.623  0.155  0.055       31
 68:     0.229  0.058  0.040  0.444  0.146  0.083       27
 69:     0.298  0.059  0.135  0.292  0.198  0.018       20
 70:     0.196  0.041  0.044  0.403  0.217  0.100       50
 71:     0.136  0.069  0.111  0.125  0.465  0.094       50
 72:     0.179  0.059  0.054  0.505  0.121  0.083       37
 73:     0.110  0.046  0.572  0.047  0.101  0.124       81
 74:     0.080  0.188  0.083  0.022  0.091  0.536       50
 75:     0.158  0.150  0.066  0.218  0.130  0.279       50
 76:     0.119  0.188  0.125  0.088  0.105  0.375       89
 77:     0.139  0.579  0.079  0.080  0.070  0.054      100
 78:     0.025  0.067  0.721  0.029  0.038  0.120       94
 79:     0.099  0.128  0.108  0.060  0.264  0.340      100
 80:     0.044  0.198  0.119  0.083  0.064  0.493       50
 81:     0.115  0.147  0.061  0.046  0.225  0.406      100
 82:     0.105  0.220  0.068  0.230  0.188  0.189       98
 83:     0.056  0.153  0.060  0.071  0.034  0.626       50
 84:     0.022  0.046  0.804  0.035  0.027  0.066       99
 85:     0.129  0.255  0.071  0.160  0.201  0.184       99
 86:     0.060  0.544  0.081  0.046  0.097  0.171      100
 87:     0.074  0.606  0.043  0.049  0.076  0.151      100
 88:     0.065  0.153  0.060  0.062  0.071  0.589      100
 89:     0.097  0.233  0.147  0.088  0.160  0.275       99
 90:     0.086  0.129  0.124  0.048  0.146  0.467       48
 91:     0.050  0.065  0.705  0.062  0.055  0.063       28
 92:     0.101  0.223  0.095  0.110  0.037  0.434       50
 93:     0.064  0.091  0.111  0.050  0.065  0.619      100
 94:     0.091  0.111  0.054  0.055  0.097  0.592       50
 95:     0.080  0.081  0.603  0.091  0.085  0.059       41
 96:     0.084  0.211  0.086  0.101  0.107  0.410       81
 97:     0.079  0.201  0.081  0.055  0.078  0.507       50
 98:     0.079  0.081  0.046  0.167  0.125  0.502      100
 99:     0.214  0.107  0.072  0.141  0.188  0.279       89
100:     0.083  0.294  0.054  0.209  0.129  0.232       98
101:     0.128  0.166  0.198  0.116  0.098  0.294      100
102:     0.011  0.943  0.011  0.013  0.013  0.009       95
103:     0.088  0.148  0.086  0.180  0.254  0.244       50
104:     0.071  0.288  0.103  0.045  0.072  0.421       70
105:     0.055  0.111  0.670  0.024  0.052  0.088      100
106:     0.082  0.108  0.065  0.046  0.092  0.607       50
107:     0.020  0.695  0.074  0.046  0.083  0.081      100
108:     0.029  0.051  0.063  0.127  0.086  0.644       50
109:     0.187  0.226  0.096  0.167  0.111  0.214      100
110:     0.056  0.102  0.716  0.022  0.024  0.080       41
111:     0.081  0.089  0.610  0.065  0.075  0.081      100
112:     0.062  0.120  0.076  0.055  0.136  0.552       50
113:     0.032  0.593  0.081  0.057  0.083  0.154       97
114:     0.054  0.116  0.569  0.089  0.073  0.099      100
115:     0.057  0.181  0.138  0.072  0.050  0.502       49
116:     0.110  0.201  0.112  0.062  0.099  0.417      100
117:     0.098  0.152  0.155  0.109  0.124  0.362       50
118:     0.067  0.101  0.081  0.077  0.066  0.608      100
119:     0.154  0.161  0.132  0.131  0.153  0.268       90
120:     0.182  0.100  0.126  0.250  0.221  0.121       70
121:     0.078  0.138  0.056  0.332  0.323  0.074       82
