This is a job step 6


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals
 16:     0.021  0.051  0.019  0.852  0.013  0.044       48
 17:     0.067  0.270  0.206  0.265  0.099  0.093       50
 18:     0.168  0.126  0.369  0.048  0.182  0.107       44
 19:     0.033  0.128  0.549  0.068  0.118  0.104       50
 20:     0.058  0.022  0.605  0.042  0.231  0.043       50
 21:     0.015  0.023  0.033  0.888  0.012  0.028       48
 22:     0.091  0.157  0.383  0.159  0.089  0.122       50
 23:     0.133  0.150  0.432  0.067  0.098  0.120       49
 24:     0.054  0.234  0.513  0.116  0.047  0.035       50
 25:     0.031  0.129  0.374  0.145  0.178  0.143       50
 26:     0.206  0.097  0.276  0.114  0.184  0.123       50
 27:     0.130  0.068  0.076  0.582  0.092  0.052       55
 28:     0.046  0.086  0.177  0.536  0.087  0.069       50
 29:     0.093  0.165  0.215  0.050  0.429  0.048      108
 30:     0.104  0.178  0.245  0.068  0.314  0.090      109
 31:     0.106  0.138  0.448  0.061  0.167  0.080       49
 32:     0.098  0.169  0.375  0.124  0.132  0.102       50
 33:     0.350  0.041  0.225  0.208  0.076  0.100       50
 34:     0.151  0.111  0.062  0.443  0.020  0.214       50
 35:     0.081  0.206  0.121  0.414  0.108  0.070       50
 36:     0.030  0.167  0.615  0.019  0.100  0.069       39
 37:     0.094  0.140  0.373  0.107  0.159  0.127       47
 38:     0.109  0.168  0.483  0.054  0.100  0.087       67
 39:     0.105  0.100  0.472  0.133  0.120  0.070       34
 40:     0.146  0.018  0.527  0.079  0.124  0.105       58
 41:     0.096  0.161  0.353  0.162  0.090  0.138       86
 42:     0.092  0.095  0.367  0.064  0.205  0.175       44
 43:     0.128  0.035  0.624  0.042  0.126  0.046       44
 44:     0.045  0.104  0.100  0.489  0.052  0.210       50
 45:     0.071  0.168  0.437  0.078  0.124  0.122       35
 46:     0.135  0.181  0.265  0.243  0.079  0.098       50
 47:     0.091  0.149  0.434  0.137  0.121  0.069       36
 48:     0.083  0.150  0.131  0.538  0.020  0.078       53
 49:     0.056  0.027  0.044  0.762  0.072  0.040       57
 50:     0.085  0.108  0.086  0.473  0.063  0.185       49
 51:     0.192  0.187  0.270  0.210  0.089  0.051       42
 52:     0.088  0.088  0.498  0.053  0.156  0.117       50
 53:     0.074  0.086  0.172  0.024  0.581  0.064       50
 54:     0.075  0.238  0.137  0.069  0.446  0.035       44
 55:     0.068  0.155  0.220  0.074  0.390  0.093       50
 56:     0.054  0.080  0.017  0.041  0.768  0.041       30
 57:     0.104  0.266  0.201  0.033  0.337  0.059       50
 58:     0.064  0.281  0.182  0.041  0.404  0.028       50
 59:     0.082  0.226  0.214  0.039  0.389  0.050       33
 60:     0.041  0.176  0.112  0.001  0.557  0.112        9
 61:     0.116  0.261  0.188  0.045  0.305  0.085       50
 62:     0.029  0.245  0.114  0.030  0.533  0.049       32
 63:     0.051  0.239  0.121  0.061  0.439  0.089       50
 64:     0.072  0.087  0.107  0.035  0.621  0.077       50
 65:     0.063  0.118  0.015  0.150  0.639  0.016       29
 66:     0.095  0.199  0.191  0.045  0.422  0.047       50
 67:     0.155  0.148  0.124  0.026  0.500  0.047       31
 68:     0.053  0.241  0.131  0.046  0.407  0.122       27
 69:     0.050  0.191  0.232  0.071  0.344  0.112       20
 70:     0.089  0.156  0.199  0.038  0.432  0.085       50
 71:     0.067  0.145  0.484  0.088  0.117  0.099       50
 72:     0.029  0.128  0.169  0.026  0.548  0.100       37
 73:     0.086  0.048  0.093  0.638  0.043  0.092       81
 74:     0.144  0.062  0.013  0.049  0.056  0.677       50
 75:     0.102  0.257  0.144  0.031  0.212  0.255       50
 76:     0.192  0.099  0.112  0.098  0.074  0.426       89
 77:     0.548  0.143  0.068  0.037  0.078  0.126      100
 78:     0.087  0.043  0.033  0.682  0.040  0.115       94
 79:     0.176  0.081  0.182  0.160  0.119  0.281      100
 80:     0.094  0.064  0.098  0.112  0.040  0.594       50
 81:     0.153  0.131  0.190  0.065  0.073  0.388      100
 82:     0.228  0.113  0.159  0.097  0.199  0.204       98
 83:     0.147  0.034  0.026  0.062  0.058  0.674       50
 84:     0.046  0.017  0.037  0.829  0.014  0.058       99
 85:     0.264  0.141  0.173  0.066  0.151  0.205       99
 86:     0.548  0.040  0.110  0.082  0.074  0.145      100
 87:     0.628  0.057  0.073  0.059  0.040  0.143      100
 88:     0.114  0.059  0.073  0.077  0.040  0.637      100
 89:     0.245  0.119  0.142  0.112  0.084  0.299       99
 90:     0.155  0.065  0.101  0.160  0.062  0.456       48
 91:     0.045  0.054  0.047  0.693  0.092  0.069       28
 92:     0.228  0.055  0.045  0.122  0.023  0.526       50
 93:     0.109  0.033  0.043  0.117  0.064  0.635      100
 94:     0.090  0.066  0.077  0.085  0.055  0.626       50
 95:     0.063  0.074  0.072  0.648  0.087  0.055       41
 96:     0.211  0.088  0.129  0.092  0.120  0.360       81
 97:     0.161  0.056  0.079  0.082  0.070  0.553       50
 98:     0.135  0.074  0.104  0.098  0.215  0.374      100
 99:     0.108  0.224  0.149  0.075  0.094  0.349       89
100:     0.319  0.072  0.079  0.086  0.212  0.232       98
101:     0.182  0.111  0.080  0.192  0.084  0.350      100
102:     0.942  0.016  0.006  0.011  0.015  0.010       95
103:     0.198  0.114  0.231  0.066  0.161  0.229       50
104:     0.292  0.045  0.074  0.089  0.036  0.463       70
105:     0.086  0.040  0.057  0.662  0.053  0.102      100
106:     0.172  0.062  0.110  0.103  0.065  0.488       50
107:     0.647  0.046  0.081  0.051  0.041  0.134      100
108:     0.050  0.038  0.124  0.095  0.090  0.604       50
109:     0.184  0.209  0.103  0.102  0.157  0.246      100
110:     0.038  0.036  0.051  0.750  0.073  0.052       41
111:     0.087  0.063  0.055  0.668  0.033  0.095      100
112:     0.070  0.033  0.119  0.052  0.146  0.580       50
113:     0.592  0.024  0.053  0.074  0.056  0.200       97
114:     0.146  0.056  0.062  0.523  0.097  0.116      100
115:     0.128  0.053  0.045  0.148  0.053  0.574       49
116:     0.184  0.053  0.095  0.108  0.081  0.478      100
117:     0.179  0.146  0.092  0.190  0.078  0.315       50
118:     0.091  0.099  0.079  0.062  0.079  0.590      100
119:     0.131  0.167  0.116  0.099  0.103  0.385       90
120:     0.092  0.204  0.217  0.144  0.236  0.107       70
121:     0.156  0.082  0.331  0.053  0.310  0.069       82
122:     0.256  0.121  0.114  0.114  0.368  0.027       66
123:     0.096  0.147  0.462  0.008  0.097  0.189       28
124:     0.035  0.821  0.031  0.043  0.031  0.039       44
125:     0.029  0.810  0.047  0.054  0.026  0.035       60
126:     0.052  0.834  0.025  0.023  0.040  0.026       83
127:     0.050  0.788  0.042  0.031  0.072  0.018       49
128:     0.037  0.833  0.039  0.020  0.050  0.020       84
129:     0.093  0.581  0.064  0.064  0.144  0.055       53
130:     0.060  0.713  0.078  0.018  0.107  0.024       58
131:     0.044  0.696  0.067  0.031  0.109  0.053       78
132:     0.070  0.677  0.125  0.018  0.069  0.041       59
133:     0.056  0.681  0.120  0.025  0.063  0.055       41
134:     0.189  0.560  0.095  0.029  0.030  0.097       42
135:     0.103  0.469  0.057  0.006  0.227  0.139       30
136:     0.076  0.468  0.066  0.029  0.306  0.056       53
137:     0.105  0.092  0.404  0.107  0.098  0.194       58
138:     0.116  0.164  0.276  0.057  0.266  0.121       84
139:     0.052  0.105  0.112  0.031  0.651  0.049       81
140:     0.020  0.057  0.809  0.032  0.063  0.020       30
141:     0.085  0.078  0.306  0.020  0.489  0.022       37
142:     0.017  0.051  0.240  0.031  0.583  0.078       46
143:     0.110  0.087  0.078  0.058  0.602  0.066       55
144:     0.033  0.146  0.113  0.031  0.641  0.037       52
145:     0.061  0.067  0.151  0.025  0.621  0.075       73
146:     0.095  0.162  0.198  0.048  0.439  0.057       73
147:     0.116  0.058  0.183  0.037  0.589  0.017       53
148:     0.051  0.138  0.060  0.065  0.646  0.040       52
149:     0.043  0.083  0.271  0.017  0.533  0.053       44
150:     0.088  0.137  0.143  0.063  0.543  0.027       80
151:     0.098  0.097  0.133  0.054  0.556  0.061       49
152:     0.103  0.057  0.441  0.121  0.074  0.204       34
153:     0.111  0.314  0.139  0.079  0.170  0.187      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like  Est Ln P(D)
700000:    1.00    0.091    0.015 0.014 0.012 0.023 0.012 0.008    0.022 0.014 0.027 0.016 0.011 0.016 0.035 0.016 0.024 0.024 0.009 0.015 0.036 0.021 0.018   -677485    0 
701000:    1.00    0.091    0.016 0.015 0.014 0.019 0.015 0.008    0.021 0.015 0.025 0.015 0.011 0.016 0.034 0.016 0.025 0.022 0.010 0.016 0.034 0.020 0.018   -677547    0 
702000:    1.00    0.091    0.012 0.016 0.015 0.023 0.012 0.010    0.023 0.013 0.026 0.016 0.011 0.017 0.036 0.015 0.024 0.024 0.009 0.015 0.035 0.021 0.018   -677460    0 
703000:    1.00    0.093    0.015 0.015 0.012 0.026 0.014 0.010    0.024 0.014 0.028 0.016 0.012 0.017 0.039 0.018 0.028 0.025 0.010 0.016 0.036 0.022 0.018   -677295    0 
704000:    1.00    0.096    0.015 0.015 0.015 0.023 0.013 0.009    0.023 0.014 0.028 0.015 0.010 0.018 0.038 0.017 0.025 0.026 0.010 0.015 0.038 0.021 0.018   -677550    0 
705000:    1.00    0.097    0.013 0.019 0.014 0.024 0.013 0.011    0.024 0.014 0.027 0.016 0.012 0.017 0.039 0.016 0.027 0.024 0.009 0.015 0.036 0.022 0.018   -677482    0 
706000:    1.00    0.098    0.014 0.017 0.012 0.022 0.013 0.011    0.024 0.014 0.027 0.017 0.011 0.018 0.037 0.016 0.026 0.024 0.010 0.015 0.038 0.021 0.020   -677687    0 
707000:    1.00    0.094    0.012 0.018 0.015 0.023 0.018 0.009    0.022 0.013 0.028 0.016 0.011 0.016 0.038 0.016 0.026 0.025 0.010 0.015 0.039 0.021 0.019   -677465    0 
708000:    1.00    0.093    0.012 0.015 0.012 0.021 0.017 0.011    0.025 0.014 0.025 0.016 0.011 0.016 0.036 0.018 0.028 0.024 0.010 0.016 0.036 0.021 0.019   -677626    0 
709000:    1.00    0.101    0.016 0.017 0.015 0.024 0.016 0.012    0.023 0.014 0.025 0.017 0.011 0.017 0.035 0.017 0.026 0.024 0.011 0.015 0.037 0.022 0.019   -677299    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.046  0.130  0.292  0.149  0.186  0.196       45
  2:     0.019  0.031  0.025  0.844  0.013  0.068       50
  3:     0.202  0.114  0.227  0.287  0.090  0.079       48
  4:     0.058  0.181  0.331  0.202  0.156  0.072       50
  5:     0.124  0.104  0.523  0.035  0.112  0.103       50
  6:     0.087  0.218  0.296  0.123  0.160  0.116       49
  7:     0.118  0.103  0.351  0.068  0.240  0.121       43
  8:     0.108  0.089  0.498  0.032  0.245  0.029       46
  9:     0.274  0.101  0.166  0.229  0.160  0.070       60
 10:     0.122  0.071  0.433  0.078  0.163  0.132       38
 11:     0.053  0.073  0.559  0.051  0.147  0.117       50
 12:     0.076  0.090  0.633  0.069  0.080  0.053       48
 13:     0.177  0.195  0.218  0.169  0.106  0.134       50
 14:     0.061  0.049  0.081  0.679  0.065  0.065       57
 15:     0.197  0.169  0.106  0.337  0.110  0.081       48
 16:     0.032  0.014  0.019  0.863  0.023  0.048       48
 17:     0.099  0.213  0.191  0.316  0.125  0.056       50
 18:     0.110  0.103  0.456  0.082  0.182  0.068       44
 19:     0.053  0.092  0.558  0.069  0.112  0.115       50
 20:     0.070  0.052  0.628  0.036  0.169  0.044       50
 21:     0.029  0.038  0.027  0.832  0.049  0.027       48
 22:     0.079  0.156  0.301  0.279  0.095  0.090       50
 23:     0.166  0.119  0.380  0.089  0.128  0.118       49
 24:     0.101  0.218  0.372  0.148  0.092  0.069       50
 25:     0.065  0.087  0.400  0.049  0.190  0.210       50
 26:     0.206  0.088  0.390  0.111  0.133  0.071       50
 27:     0.135  0.119  0.082  0.527  0.069  0.069       55
 28:     0.049  0.081  0.097  0.624  0.057  0.092       50
 29:     0.131  0.191  0.234  0.050  0.335  0.059      108
 30:     0.113  0.184  0.192  0.105  0.325  0.080      109
 31:     0.093  0.150  0.460  0.064  0.126  0.108       49
 32:     0.078  0.135  0.352  0.153  0.160  0.120       50
 33:     0.371  0.061  0.234  0.140  0.109  0.085       50
 34:     0.175  0.106  0.050  0.420  0.044  0.206       50
 35:     0.136  0.211  0.119  0.360  0.058  0.117       50
 36:     0.075  0.162  0.555  0.046  0.100  0.063       39
 37:     0.128  0.088  0.395  0.095  0.152  0.141       47
 38:     0.129  0.166  0.416  0.046  0.125  0.117       67
 39:     0.048  0.038  0.578  0.115  0.147  0.075       34
 40:     0.146  0.029  0.475  0.070  0.178  0.102       58
 41:     0.109  0.142  0.336  0.162  0.138  0.114       86
 42:     0.123  0.143  0.289  0.063  0.267  0.114       44
 43:     0.153  0.030  0.598  0.061  0.099  0.060       44
 44:     0.079  0.080  0.106  0.589  0.062  0.084       50
 45:     0.148  0.116  0.384  0.057  0.201  0.094       35
 46:     0.095  0.242  0.277  0.170  0.084  0.131       50
 47:     0.085  0.167  0.414  0.117  0.100  0.118       36
 48:     0.137  0.121  0.151  0.485  0.035  0.071       53
 49:     0.033  0.047  0.056  0.711  0.033  0.119       57
 50:     0.077  0.136  0.079  0.496  0.084  0.128       49
 51:     0.187  0.211  0.179  0.246  0.123  0.053       42
 52:     0.078  0.049  0.595  0.106  0.074  0.096       50
 53:     0.053  0.139  0.159  0.046  0.537  0.066       50
 54:     0.060  0.265  0.127  0.041  0.473  0.034       44
 55:     0.088  0.177  0.286  0.068  0.297  0.084       50
 56:     0.021  0.027  0.036  0.032  0.845  0.039       30
 57:     0.141  0.152  0.331  0.082  0.220  0.075       50
 58:     0.091  0.234  0.215  0.051  0.293  0.116       50
 59:     0.109  0.112  0.242  0.050  0.425  0.062       33
 60:     0.010  0.033  0.307  0.139  0.294  0.217        9
 61:     0.104  0.204  0.196  0.065  0.382  0.050       50
 62:     0.033  0.269  0.186  0.027  0.451  0.034       32
 63:     0.034  0.161  0.145  0.063  0.520  0.079       50
 64:     0.074  0.092  0.137  0.021  0.602  0.075       50
 65:     0.036  0.074  0.013  0.077  0.756  0.043       29
 66:     0.110  0.167  0.129  0.072  0.475  0.046       50
 67:     0.187  0.077  0.121  0.036  0.519  0.060       31
 68:     0.057  0.313  0.147  0.034  0.323  0.126       27
 69:     0.050  0.276  0.191  0.132  0.306  0.045       20
 70:     0.045  0.157  0.248  0.046  0.443  0.062       50
 71:     0.074  0.102  0.413  0.090  0.205  0.116       50
 72:     0.068  0.177  0.161  0.041  0.443  0.110       37
 73:     0.071  0.087  0.102  0.602  0.049  0.089       81
 74:     0.111  0.095  0.070  0.107  0.035  0.583       50
 75:     0.110  0.124  0.199  0.056  0.193  0.317       50
 76:     0.171  0.093  0.160  0.090  0.091  0.394       89
 77:     0.589  0.114  0.055  0.076  0.051  0.115      100
 78:     0.057  0.047  0.042  0.709  0.033  0.112       94
 79:     0.121  0.084  0.264  0.167  0.053  0.312      100
 80:     0.113  0.117  0.031  0.116  0.044  0.580       50
 81:     0.194  0.117  0.210  0.053  0.088  0.338      100
 82:     0.241  0.145  0.196  0.066  0.176  0.175       98
 83:     0.116  0.048  0.048  0.056  0.068  0.665       50
 84:     0.020  0.026  0.036  0.811  0.021  0.086       99
 85:     0.258  0.147  0.179  0.104  0.119  0.193       99
 86:     0.467  0.089  0.116  0.081  0.060  0.187      100
 87:     0.587  0.068  0.088  0.054  0.034  0.169      100
 88:     0.111  0.061  0.054  0.068  0.053  0.653      100
 89:     0.305  0.113  0.120  0.111  0.099  0.252       99
 90:     0.127  0.093  0.125  0.164  0.107  0.384       48
 91:     0.057  0.095  0.085  0.663  0.057  0.042       28
 92:     0.200  0.064  0.037  0.134  0.073  0.492       50
 93:     0.103  0.047  0.052  0.110  0.064  0.624      100
 94:     0.102  0.076  0.088  0.087  0.050  0.596       50
 95:     0.176  0.049  0.048  0.625  0.039  0.063       41
 96:     0.210  0.092  0.114  0.076  0.101  0.406       81
 97:     0.172  0.034  0.131  0.089  0.073  0.500       50
 98:     0.143  0.075  0.125  0.059  0.160  0.437      100
 99:     0.152  0.123  0.158  0.116  0.145  0.306       89
100:     0.286  0.069  0.117  0.098  0.193  0.236       98
101:     0.223  0.130  0.088  0.181  0.099  0.278      100
102:     0.932  0.012  0.011  0.017  0.013  0.016       95
103:     0.132  0.136  0.280  0.060  0.140  0.252       50
104:     0.364  0.053  0.109  0.098  0.042  0.333       70
105:     0.129  0.053  0.049  0.642  0.047  0.079      100
106:     0.154  0.135  0.091  0.045  0.036  0.539       50
107:     0.663  0.056  0.059  0.059  0.058  0.106      100
108:     0.037  0.031  0.100  0.055  0.069  0.708       50
109:     0.246  0.173  0.101  0.098  0.149  0.233      100
110:     0.061  0.037  0.045  0.719  0.054  0.084       41
111:     0.099  0.099  0.057  0.579  0.059  0.106      100
112:     0.058  0.039  0.077  0.090  0.103  0.634       50
113:     0.652  0.031  0.070  0.040  0.036  0.171       97
114:     0.151  0.066  0.040  0.579  0.084  0.079      100
115:     0.178  0.091  0.110  0.102  0.073  0.446       49
116:     0.162  0.083  0.089  0.116  0.095  0.455      100
117:     0.165  0.095  0.067  0.240  0.121  0.312       50
118:     0.089  0.091  0.093  0.111  0.052  0.564      100
119:     0.205  0.127  0.131  0.125  0.132  0.281       90
120:     0.097  0.217  0.147  0.108  0.280  0.150       70
121:     0.110  0.077  0.341  0.059  0.333  0.081       82
122:     0.181  0.152  0.136  0.098  0.384  0.049       66
123:     0.069  0.075  0.643  0.066  0.069  0.079       28
124:     0.036  0.856  0.035  0.032  0.034  0.007       44
125:     0.015  0.761  0.092  0.030  0.079  0.023       60
126:     0.049  0.802  0.035  0.032  0.060  0.022       83
127:     0.046  0.781  0.035  0.033  0.076  0.030       49
128:     0.028  0.817  0.021  0.035  0.060  0.038       84
129:     0.059  0.550  0.066  0.045  0.225  0.055       53
130:     0.049  0.722  0.101  0.027  0.092  0.010       58
131:     0.073  0.662  0.068  0.043  0.112  0.043       78
132:     0.096  0.641  0.100  0.046  0.072  0.045       59
133:     0.052  0.613  0.149  0.026  0.121  0.039       41
134:     0.152  0.631  0.059  0.051  0.060  0.047       42
135:     0.091  0.530  0.037  0.023  0.293  0.026       30
136:     0.049  0.530  0.131  0.027  0.200  0.063       53
137:     0.093  0.065  0.409  0.091  0.152  0.191       58
138:     0.111  0.172  0.285  0.068  0.282  0.082       84
139:     0.035  0.081  0.087  0.032  0.727  0.038       81
140:     0.050  0.095  0.793  0.004  0.031  0.026       30
141:     0.137  0.065  0.265  0.058  0.415  0.060       37
142:     0.049  0.063  0.201  0.048  0.589  0.050       46
143:     0.207  0.051  0.066  0.038  0.597  0.041       55
144:     0.032  0.118  0.205  0.017  0.570  0.058       52
145:     0.057  0.065  0.099  0.023  0.689  0.067       73
146:     0.123  0.164  0.185  0.043  0.432  0.053       73
147:     0.086  0.062  0.156  0.034  0.568  0.094       53
148:     0.056  0.152  0.102  0.041  0.579  0.070       52
149:     0.038  0.079  0.248  0.030  0.511  0.095       44
150:     0.082  0.109  0.167  0.069  0.517  0.055       80
151:     0.078  0.085  0.186  0.051  0.497  0.103       49
152:     0.096  0.126  0.406  0.077  0.120  0.175       34
153:     0.140  0.208  0.187  0.072  0.219  0.173      100
--------------------------------------------

  Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like  Est Ln P(D)
710000:    1.00    0.104    0.015 0.017 0.013 0.025 0.017 0.010    0.023 0.014 0.027 0.018 0.012 0.015 0.037 0.018 0.028 0.025 0.011 0.015 0.038 0.022 0.021   -677624    0 
711000:    1.00    0.102    0.014 0.021 0.014 0.021 0.015 0.011    0.026 0.015 0.026 0.016 0.012 0.018 0.037 0.019 0.027 0.024 0.010 0.017 0.038 0.021 0.019   -677456    0 
