This is a job step 7


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 7 clusters

Given    Inferred Clusters                                   Number of
 Pop       1      2      3      4      5      6      7      Individuals
119:     0.296  0.184  0.098  0.131  0.124  0.068  0.100       90
120:     0.092  0.116  0.205  0.188  0.086  0.184  0.129       70
121:     0.073  0.229  0.059  0.235  0.221  0.149  0.033       82
122:     0.052  0.023  0.043  0.021  0.786  0.044  0.029       66
123:     0.139  0.052  0.103  0.032  0.043  0.602  0.029       28
124:     0.026  0.014  0.762  0.044  0.035  0.061  0.059       44
125:     0.033  0.049  0.754  0.027  0.050  0.056  0.032       60
126:     0.020  0.039  0.779  0.031  0.062  0.033  0.036       83
127:     0.045  0.036  0.806  0.032  0.027  0.031  0.023       49
128:     0.024  0.047  0.797  0.027  0.037  0.039  0.030       84
129:     0.046  0.058  0.534  0.192  0.036  0.094  0.040       53
130:     0.044  0.013  0.700  0.140  0.030  0.062  0.011       58
131:     0.036  0.061  0.665  0.079  0.079  0.045  0.034       78
132:     0.045  0.037  0.658  0.084  0.089  0.074  0.013       59
133:     0.057  0.030  0.624  0.075  0.074  0.115  0.026       41
134:     0.126  0.067  0.454  0.143  0.127  0.039  0.045       42
135:     0.029  0.054  0.423  0.317  0.108  0.046  0.024       30
136:     0.033  0.074  0.394  0.266  0.107  0.108  0.017       53
137:     0.151  0.152  0.054  0.137  0.074  0.349  0.084       58
138:     0.074  0.127  0.157  0.224  0.081  0.254  0.083       84
139:     0.051  0.099  0.074  0.638  0.065  0.052  0.021       81
140:     0.002  0.860  0.055  0.010  0.017  0.039  0.017       30
141:     0.053  0.489  0.066  0.150  0.074  0.148  0.020       37
142:     0.044  0.079  0.056  0.570  0.079  0.132  0.040       46
143:     0.063  0.101  0.067  0.553  0.101  0.084  0.031       55
144:     0.011  0.126  0.071  0.635  0.080  0.059  0.019       52
145:     0.059  0.062  0.041  0.639  0.053  0.117  0.029       73
146:     0.079  0.108  0.079  0.354  0.196  0.154  0.029       73
147:     0.052  0.062  0.097  0.614  0.054  0.096  0.024       53
148:     0.032  0.103  0.087  0.611  0.049  0.102  0.017       52
149:     0.058  0.083  0.055  0.584  0.065  0.139  0.017       44
150:     0.027  0.038  0.121  0.486  0.129  0.125  0.075       80
151:     0.051  0.115  0.097  0.472  0.050  0.154  0.060       49
152:     0.134  0.148  0.106  0.138  0.050  0.375  0.049       34
153:     0.159  0.184  0.180  0.179  0.124  0.112  0.061      100
--------------------------------------------

   Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6    F7     D1,2  D1,3  D1,4  D1,5  D1,6  D1,7  D2,3  D2,4  D2,5  D2,6  D2,7  D3,4  D3,5  D3,6  D3,7  D4,5  D4,6  D4,7  D5,6  D5,7  D6,7    Ln Like  Est Ln P(D)
1010000:    1.00    0.089    0.013 0.010 0.016 0.015 0.017 0.013 0.025    0.012 0.030 0.023 0.020 0.018 0.025 0.027 0.013 0.019 0.012 0.031 0.020 0.024 0.020 0.043 0.021 0.012 0.042 0.018 0.031 0.025   -675464    0 
1011000:    1.00    0.091    0.012 0.010 0.021 0.015 0.020 0.012 0.024    0.013 0.028 0.023 0.020 0.017 0.024 0.025 0.013 0.019 0.011 0.031 0.019 0.024 0.019 0.041 0.021 0.013 0.042 0.018 0.030 0.026   -675706    0 
1012000:    1.00    0.096    0.014 0.013 0.024 0.019 0.017 0.014 0.028    0.014 0.033 0.024 0.021 0.019 0.026 0.029 0.013 0.019 0.011 0.031 0.024 0.026 0.019 0.044 0.022 0.013 0.043 0.018 0.031 0.027   -675320    0 
1013000:    1.00    0.092    0.012 0.012 0.018 0.016 0.023 0.014 0.028    0.015 0.029 0.022 0.021 0.018 0.025 0.029 0.013 0.020 0.012 0.033 0.019 0.024 0.018 0.043 0.019 0.012 0.042 0.019 0.031 0.026   -675378    0 
1014000:    1.00    0.089    0.013 0.012 0.019 0.015 0.022 0.013 0.025    0.013 0.029 0.024 0.020 0.017 0.023 0.025 0.013 0.021 0.010 0.030 0.018 0.025 0.018 0.039 0.021 0.012 0.041 0.020 0.031 0.025   -675227    0 
1015000:    1.00    0.093    0.012 0.012 0.021 0.014 0.022 0.013 0.026    0.013 0.029 0.023 0.022 0.019 0.024 0.025 0.013 0.021 0.012 0.033 0.017 0.024 0.017 0.040 0.020 0.012 0.041 0.020 0.032 0.025   -675223    0 
1016000:    1.00    0.086    0.013 0.010 0.020 0.015 0.020 0.012 0.023    0.015 0.032 0.023 0.023 0.018 0.024 0.028 0.013 0.023 0.011 0.033 0.020 0.027 0.022 0.042 0.022 0.012 0.041 0.021 0.032 0.025   -675482    0 
1017000:    1.00    0.084    0.011 0.010 0.020 0.017 0.023 0.012 0.025    0.014 0.030 0.023 0.021 0.018 0.024 0.026 0.012 0.020 0.012 0.031 0.019 0.025 0.018 0.042 0.021 0.012 0.039 0.019 0.029 0.024   -675321    0 
1018000:    1.00    0.083    0.011 0.011 0.019 0.016 0.017 0.012 0.021    0.015 0.030 0.023 0.018 0.018 0.023 0.026 0.012 0.019 0.011 0.032 0.019 0.024 0.019 0.040 0.019 0.012 0.040 0.018 0.027 0.025   -675922    0 
1019000:    1.00    0.081    0.012 0.010 0.020 0.014 0.017 0.013 0.026    0.013 0.031 0.021 0.018 0.018 0.024 0.027 0.012 0.018 0.011 0.031 0.020 0.024 0.021 0.042 0.018 0.012 0.039 0.017 0.029 0.025   -675395    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 7 clusters

Given    Inferred Clusters                                   Number of
 Pop       1      2      3      4      5      6      7      Individuals

  1:     0.098  0.032  0.094  0.214  0.090  0.276  0.197       45
  2:     0.025  0.007  0.013  0.021  0.008  0.026  0.900       50
  3:     0.064  0.092  0.083  0.057  0.303  0.179  0.223       48
  4:     0.065  0.068  0.186  0.105  0.095  0.310  0.171       50
  5:     0.106  0.123  0.041  0.137  0.153  0.409  0.032       50
  6:     0.095  0.160  0.125  0.110  0.069  0.335  0.104       49
  7:     0.119  0.094  0.132  0.149  0.090  0.339  0.077       43
  8:     0.029  0.142  0.094  0.228  0.007  0.479  0.021       46
  9:     0.051  0.092  0.045  0.021  0.604  0.091  0.097       60
 10:     0.072  0.150  0.132  0.123  0.131  0.326  0.067       38
 11:     0.039  0.078  0.076  0.122  0.047  0.591  0.047       50
 12:     0.019  0.088  0.090  0.081  0.094  0.541  0.087       48
 13:     0.128  0.058  0.154  0.148  0.125  0.234  0.153       50
 14:     0.065  0.044  0.052  0.033  0.081  0.094  0.632       57
 15:     0.034  0.098  0.145  0.033  0.243  0.089  0.357       48
 16:     0.017  0.051  0.022  0.022  0.017  0.024  0.846       48
 17:     0.155  0.030  0.085  0.129  0.249  0.105  0.248       50
 18:     0.123  0.158  0.105  0.110  0.073  0.361  0.070       44
 19:     0.048  0.059  0.069  0.083  0.092  0.602  0.049       50
 20:     0.046  0.129  0.064  0.137  0.035  0.563  0.026       50
 21:     0.014  0.042  0.023  0.024  0.029  0.028  0.841       48
 22:     0.132  0.027  0.109  0.072  0.048  0.377  0.235       50
 23:     0.091  0.082  0.094  0.128  0.166  0.417  0.022       49
 24:     0.089  0.054  0.154  0.058  0.048  0.519  0.078       50
 25:     0.111  0.198  0.096  0.106  0.032  0.374  0.083       50
 26:     0.040  0.101  0.088  0.104  0.124  0.383  0.159       50
 27:     0.119  0.070  0.075  0.088  0.054  0.053  0.541       55
 28:     0.059  0.091  0.055  0.042  0.151  0.074  0.528       50
 29:     0.034  0.096  0.184  0.343  0.111  0.203  0.028      108
 30:     0.055  0.126  0.178  0.273  0.076  0.220  0.072      109
 31:     0.102  0.135  0.054  0.114  0.082  0.466  0.045       49
 32:     0.062  0.090  0.077  0.183  0.110  0.395  0.083       50
 33:     0.117  0.059  0.056  0.038  0.407  0.190  0.132       50
 34:     0.136  0.147  0.074  0.035  0.137  0.051  0.420       50
 35:     0.071  0.090  0.164  0.049  0.176  0.220  0.230       50
 36:     0.035  0.086  0.124  0.081  0.027  0.582  0.066       39
 37:     0.098  0.164  0.083  0.072  0.060  0.392  0.131       47
 38:     0.079  0.096  0.187  0.109  0.059  0.412  0.058       67
 39:     0.045  0.068  0.037  0.025  0.070  0.691  0.065       34
 40:     0.071  0.153  0.052  0.084  0.064  0.510  0.067       58
 41:     0.105  0.093  0.128  0.091  0.134  0.284  0.164       86
 42:     0.075  0.131  0.167  0.195  0.072  0.330  0.030       44
 43:     0.059  0.166  0.044  0.115  0.062  0.528  0.026       44
 44:     0.057  0.096  0.069  0.076  0.080  0.071  0.552       50
 45:     0.105  0.080  0.063  0.124  0.074  0.474  0.080       35
 46:     0.076  0.130  0.130  0.080  0.130  0.326  0.128       50
 47:     0.056  0.016  0.100  0.080  0.064  0.597  0.087       36
 48:     0.081  0.080  0.151  0.047  0.063  0.137  0.440       53
 49:     0.081  0.054  0.011  0.023  0.010  0.015  0.805       57
 50:     0.110  0.136  0.086  0.050  0.049  0.104  0.464       49
 51:     0.108  0.077  0.178  0.055  0.253  0.198  0.130       42
 52:     0.136  0.066  0.090  0.151  0.101  0.375  0.081       50
 53:     0.051  0.139  0.100  0.512  0.081  0.088  0.030       50
 54:     0.029  0.045  0.244  0.361  0.110  0.161  0.050       44
 55:     0.037  0.098  0.098  0.390  0.086  0.259  0.031       50
 56:     0.017  0.022  0.025  0.871  0.051  0.011  0.003       30
 57:     0.071  0.128  0.116  0.180  0.138  0.309  0.059       50
 58:     0.020  0.116  0.232  0.356  0.156  0.092  0.027       50
 59:     0.028  0.021  0.162  0.466  0.112  0.190  0.021       33
 60:     0.038  0.053  0.091  0.353  0.156  0.276  0.033        9
 61:     0.070  0.093  0.119  0.274  0.209  0.190  0.044       50
 62:     0.051  0.087  0.308  0.331  0.054  0.139  0.029       32
 63:     0.075  0.060  0.203  0.398  0.091  0.140  0.033       50
 64:     0.083  0.052  0.049  0.656  0.062  0.080  0.018       50
 65:     0.021  0.038  0.053  0.746  0.065  0.020  0.057       29
 66:     0.052  0.067  0.252  0.283  0.115  0.175  0.056       50
 67:     0.019  0.140  0.031  0.482  0.108  0.185  0.036       31
 68:     0.079  0.117  0.144  0.430  0.101  0.063  0.066       27
 69:     0.084  0.067  0.138  0.239  0.216  0.221  0.036       20
 70:     0.052  0.052  0.205  0.426  0.081  0.163  0.020       50
 71:     0.074  0.098  0.114  0.092  0.050  0.506  0.067       50
 72:     0.040  0.061  0.131  0.529  0.103  0.096  0.041       37
 73:     0.102  0.043  0.105  0.021  0.056  0.088  0.585       81
 74:     0.545  0.158  0.040  0.022  0.041  0.090  0.105       50
 75:     0.183  0.317  0.145  0.082  0.062  0.151  0.061       50
 76:     0.323  0.219  0.074  0.071  0.074  0.115  0.123       89
 77:     0.135  0.376  0.094  0.066  0.218  0.064  0.048      100
 78:     0.163  0.038  0.037  0.027  0.054  0.020  0.661       94
 79:     0.111  0.330  0.046  0.085  0.077  0.238  0.113      100
 80:     0.624  0.114  0.056  0.041  0.018  0.046  0.101       50
 81:     0.465  0.082  0.101  0.063  0.093  0.154  0.042      100
 82:     0.137  0.252  0.098  0.194  0.115  0.142  0.063       98
 83:     0.088  0.721  0.033  0.050  0.078  0.023  0.008       50
 84:     0.051  0.037  0.015  0.029  0.028  0.027  0.812       99
 85:     0.153  0.347  0.105  0.102  0.124  0.076  0.093       99
 86:     0.535  0.152  0.040  0.030  0.105  0.054  0.083      100
 87:     0.515  0.186  0.074  0.035  0.082  0.077  0.030      100
 88:     0.567  0.185  0.052  0.021  0.076  0.048  0.051      100
 89:     0.240  0.237  0.130  0.096  0.174  0.048  0.075       99
 90:     0.504  0.058  0.076  0.063  0.046  0.121  0.132       48
 91:     0.052  0.107  0.064  0.065  0.022  0.050  0.640       28
 92:     0.572  0.043  0.103  0.031  0.115  0.031  0.105       50
 93:     0.662  0.052  0.039  0.060  0.054  0.040  0.093      100
 94:     0.535  0.115  0.034  0.067  0.023  0.131  0.094       50
 95:     0.037  0.050  0.053  0.070  0.100  0.091  0.600       41
 96:     0.334  0.235  0.059  0.129  0.085  0.073  0.085       81
 97:     0.499  0.132  0.066  0.090  0.060  0.068  0.085       50
 98:     0.068  0.658  0.055  0.086  0.024  0.055  0.055      100
 99:     0.186  0.201  0.189  0.086  0.088  0.124  0.126       89
100:     0.066  0.541  0.051  0.092  0.136  0.046  0.067       98
101:     0.194  0.227  0.140  0.064  0.123  0.062  0.189      100
102:     0.013  0.018  0.012  0.007  0.934  0.008  0.007       95
103:     0.111  0.497  0.061  0.105  0.031  0.143  0.052       50
104:     0.561  0.078  0.078  0.048  0.116  0.057  0.062       70
105:     0.117  0.033  0.060  0.032  0.063  0.037  0.658      100
106:     0.493  0.260  0.048  0.032  0.068  0.021  0.078       50
107:     0.456  0.158  0.056  0.039  0.171  0.070  0.049      100
108:     0.050  0.761  0.010  0.043  0.040  0.023  0.073       50
109:     0.245  0.193  0.135  0.086  0.083  0.182  0.075      100
110:     0.047  0.062  0.045  0.034  0.089  0.058  0.666       41
111:     0.124  0.072  0.076  0.039  0.056  0.082  0.551      100
112:     0.249  0.443  0.052  0.065  0.023  0.087  0.081       50
113:     0.554  0.199  0.030  0.052  0.052  0.034  0.079       97
114:     0.111  0.051  0.085  0.064  0.104  0.096  0.489      100
115:     0.522  0.078  0.054  0.030  0.105  0.075  0.135       49
116:     0.467  0.128  0.089  0.053  0.092  0.075  0.097      100
117:     0.214  0.335  0.069  0.063  0.046  0.105  0.168       50
118:     0.281  0.418  0.068  0.062  0.030  0.061  0.080      100
119:     0.244  0.234  0.118  0.112  0.117  0.088  0.086       90
120:     0.082  0.098  0.175  0.203  0.102  0.225  0.116       70
121:     0.033  0.543  0.070  0.141  0.120  0.068  0.026       82
122:     0.020  0.034  0.027  0.047  0.797  0.042  0.035       66
123:     0.114  0.063  0.009  0.072  0.071  0.627  0.044       28
124:     0.018  0.055  0.792  0.039  0.010  0.033  0.052       44
125:     0.036  0.015  0.773  0.086  0.025  0.038  0.027       60
126:     0.031  0.021  0.790  0.042  0.069  0.029  0.017       83
127:     0.047  0.042  0.720  0.044  0.046  0.024  0.077       49
128:     0.033  0.032  0.799  0.025  0.025  0.059  0.027       84
129:     0.072  0.057  0.510  0.183  0.056  0.076  0.046       53
130:     0.027  0.032  0.718  0.074  0.056  0.070  0.023       58
131:     0.028  0.041  0.633  0.174  0.048  0.035  0.041       78
132:     0.088  0.052  0.674  0.047  0.056  0.072  0.011       59
133:     0.074  0.046  0.560  0.120  0.066  0.107  0.028       41
134:     0.066  0.049  0.495  0.104  0.191  0.048  0.046       42
135:     0.088  0.085  0.378  0.291  0.052  0.070  0.037       30
136:     0.079  0.039  0.438  0.195  0.171  0.059  0.019       53
137:     0.151  0.249  0.079  0.052  0.065  0.324  0.080       58
138:     0.068  0.096  0.085  0.280  0.087  0.324  0.060       84
139:     0.024  0.120  0.057  0.642  0.068  0.052  0.037       81
140:     0.027  0.780  0.048  0.016  0.008  0.111  0.010       30
141:     0.035  0.742  0.045  0.048  0.043  0.054  0.032       37
142:     0.034  0.103  0.081  0.526  0.112  0.128  0.015       46
143:     0.075  0.067  0.055  0.543  0.121  0.095  0.044       55
144:     0.017  0.080  0.088  0.603  0.037  0.140  0.034       52
145:     0.051  0.070  0.043  0.673  0.069  0.070  0.024       73
146:     0.068  0.108  0.091  0.335  0.247  0.122  0.029       73
147:     0.070  0.135  0.068  0.575  0.058  0.081  0.013       53
148:     0.035  0.149  0.109  0.475  0.065  0.140  0.026       52
149:     0.043  0.103  0.114  0.415  0.118  0.194  0.012       44
150:     0.058  0.107  0.116  0.505  0.086  0.079  0.049       80
151:     0.043  0.155  0.119  0.478  0.078  0.101  0.027       49
152:     0.180  0.066  0.098  0.037  0.132  0.399  0.088       34
153:     0.116  0.126  0.241  0.245  0.126  0.072  0.075      100
--------------------------------------------

   Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6    F7     D1,2  D1,3  D1,4  D1,5  D1,6  D1,7  D2,3  D2,4  D2,5  D2,6  D2,7  D3,4  D3,5  D3,6  D3,7  D4,5  D4,6  D4,7  D5,6  D5,7  D6,7    Ln Like  Est Ln P(D)
1020000:    1.00    0.080    0.012 0.010 0.017 0.016 0.022 0.012 0.024    0.014 0.030 0.024 0.020 0.018 0.021 0.026 0.012 0.020 0.011 0.030 0.019 0.025 0.019 0.039 0.021 0.012 0.039 0.018 0.032 0.023   -675464    0 
1021000:    1.00    0.082    0.012 0.010 0.017 0.014 0.019 0.012 0.024    0.014 0.031 0.023 0.021 0.019 0.024 0.026 0.013 0.020 0.011 0.032 0.020 0.025 0.017 0.041 0.021 0.011 0.040 0.018 0.030 0.025   -675242    0 
1022000:    1.00    0.081    0.012 0.011 0.020 0.013 0.020 0.014 0.022    0.014 0.029 0.021 0.022 0.017 0.023 0.026 0.012 0.020 0.012 0.030 0.016 0.024 0.019 0.039 0.021 0.012 0.039 0.019 0.031 0.023   -675086    0 
1023000:    1.00    0.084    0.011 0.008 0.018 0.021 0.018 0.014 0.020    0.012 0.028 0.023 0.018 0.018 0.023 0.026 0.014 0.018 0.011 0.030 0.021 0.026 0.019 0.042 0.021 0.013 0.042 0.020 0.030 0.026   -675541    0 
1024000:    1.00    0.086    0.011 0.011 0.022 0.014 0.018 0.012 0.025    0.016 0.030 0.023 0.019 0.018 0.023 0.030 0.014 0.018 0.011 0.029 0.020 0.025 0.020 0.042 0.018 0.012 0.039 0.018 0.031 0.026   -675546    0 
1025000:    1.00    0.084    0.014 0.011 0.017 0.015 0.017 0.013 0.026    0.012 0.026 0.023 0.019 0.016 0.022 0.023 0.013 0.016 0.010 0.029 0.018 0.022 0.017 0.039 0.021 0.011 0.042 0.017 0.028 0.024   -675587    0 
1026000:    1.00    0.089    0.013 0.011 0.020 0.019 0.023 0.013 0.027    0.013 0.029 0.025 0.020 0.020 0.025 0.026 0.014 0.019 0.012 0.032 0.021 0.026 0.018 0.044 0.020 0.013 0.045 0.020 0.033 0.028   -675191    0 
1027000:    1.00    0.091    0.012 0.011 0.018 0.015 0.024 0.015 0.023    0.015 0.030 0.023 0.022 0.020 0.025 0.028 0.013 0.020 0.012 0.033 0.019 0.025 0.018 0.043 0.021 0.011 0.042 0.020 0.031 0.028   -675237    0 
1028000:    1.00    0.087    0.011 0.009 0.021 0.016 0.019 0.014 0.025    0.014 0.030 0.024 0.020 0.019 0.024 0.027 0.013 0.018 0.012 0.031 0.019 0.024 0.020 0.043 0.018 0.013 0.041 0.020 0.032 0.025   -675470    0 
1029000:    1.00    0.087    0.012 0.011 0.019 0.014 0.021 0.016 0.025    0.014 0.031 0.024 0.021 0.020 0.024 0.026 0.013 0.020 0.013 0.031 0.021 0.025 0.019 0.043 0.023 0.012 0.042 0.021 0.030 0.025   -674972    0 

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 7 clusters

Given    Inferred Clusters                                   Number of
 Pop       1      2      3      4      5      6      7      Individuals

  1:     0.029  0.061  0.150  0.206  0.206  0.206  0.142       45
  2:     0.013  0.024  0.020  0.016  0.023  0.026  0.878       50
  3:     0.044  0.041  0.102  0.102  0.355  0.185  0.170       48
  4:     0.098  0.049  0.135  0.143  0.201  0.219  0.155       50
  5:     0.130  0.100  0.090  0.133  0.102  0.368  0.077       50
  6:     0.066  0.109  0.144  0.103  0.075  0.397  0.105       49
  7:     0.112  0.124  0.107  0.226  0.085  0.289  0.057       43
  8:     0.074  0.072  0.058  0.225  0.054  0.497  0.020       46
  9:     0.076  0.060  0.057  0.047  0.667  0.048  0.044       60
 10:     0.117  0.130  0.074  0.136  0.201  0.297  0.045       38
 11:     0.049  0.157  0.023  0.072  0.041  0.598  0.060       50
 12:     0.043  0.063  0.052  0.114  0.084  0.564  0.080       48
 13:     0.105  0.067  0.156  0.116  0.177  0.211  0.168       50
 14:     0.073  0.075  0.067  0.055  0.073  0.065  0.591       57
 15:     0.043  0.103  0.162  0.063  0.281  0.128  0.220       48
 16:     0.050  0.012  0.021  0.045  0.024  0.031  0.816       48
 17:     0.100  0.062  0.124  0.094  0.293  0.146  0.180       50
 18:     0.097  0.104  0.132  0.102  0.112  0.403  0.050       44
 19:     0.066  0.105  0.049  0.071  0.116  0.562  0.031       50
 20:     0.077  0.111  0.030  0.117  0.068  0.550  0.048       50
 21:     0.035  0.037  0.037  0.008  0.010  0.017  0.855       48
 22:     0.110  0.050  0.140  0.145  0.072  0.300  0.183       50
 23:     0.053  0.151  0.032  0.140  0.114  0.469  0.041       49
 24:     0.054  0.069  0.158  0.093  0.020  0.495  0.112       50
 25:     0.088  0.134  0.036  0.180  0.065  0.421  0.076       50
 26:     0.095  0.125  0.039  0.111  0.178  0.370  0.082       50
 27:     0.094  0.078  0.121  0.042  0.092  0.055  0.519       55
 28:     0.025  0.084  0.050  0.044  0.250  0.099  0.448       50
 29:     0.048  0.066  0.172  0.336  0.098  0.223  0.058      108
 30:     0.075  0.126  0.156  0.251  0.107  0.217  0.068      109
 31:     0.085  0.067  0.108  0.066  0.055  0.595  0.024       49
 32:     0.049  0.073  0.115  0.073  0.086  0.511  0.093       50
 33:     0.111  0.055  0.074  0.048  0.530  0.084  0.099       50
 34:     0.149  0.135  0.067  0.039  0.126  0.066  0.418       50
 35:     0.129  0.055  0.117  0.075  0.251  0.149  0.224       50
 36:     0.011  0.077  0.160  0.080  0.012  0.605  0.054       39
 37:     0.056  0.182  0.061  0.081  0.096  0.386  0.137       47
 38:     0.066  0.066  0.184  0.107  0.091  0.407  0.079       67
