BBA_1	 pop_1 	Ssa197 	179 	187
GBB_46	 pop_11 	SSOSL417 	175 	205
GBB_47	 pop_11 	SSOSL417 	171 	175
GBB_48	 pop_11 	SSOSL417 	171 	173
GBB_49	 pop_11 	SSOSL417 	171 	205
GBB_50	 pop_11 	SSOSL417 	159 	205
GBB_51	 pop_11 	SSOSL417 	171 	175
GBB_52	 pop_11 	SSOSL417 	159 	159
GBB_53	 pop_11 	SSOSL417 	159 	159
GBB_54	 pop_11 	SSOSL417 	171 	189
GBB_55	 pop_11 	SSOSL417 	205 	205
GBB_56	 pop_11 	SSOSL417 	171 	205
GBB_57	 pop_11 	SSOSL417 	159 	171
GBB_58	 pop_11 	SSOSL417 	173 	205
GBB_59	 pop_11 	SSOSL417 	159 	171
GBB_60	 pop_11 	SSOSL417 	175 	205
GBB_61	 pop_11 	SSOSL417 	171 	171
GBB_62	 pop_11 	SSOSL417 	171 	205
GBB_63	 pop_11 	SSOSL417 	159 	171
GBB_64	 pop_11 	SSOSL417 	171 	205
GBB_65	 pop_11 	SSOSL417 	171 	205
GBB_66	 pop_11 	SSOSL417 	159 	159
GBB_67	 pop_11 	SSOSL417 	159 	189
GBB_68	 pop_11 	SSOSL417 	159 	163
GBB_69	 pop_11 	SSOSL417 	163 	171
GBB_70	 pop_11 	SSOSL417 	163 	171
GBB_71	 pop_11 	SSOSL417 	171 	173
GBB_72	 pop_11 	SSOSL417 	159 	171
GBB_73	 pop_11 	SSOSL417 	159 	205
GBB_74	 pop_11 	SSOSL417 	171 	175
GBB_75	 pop_11 	SSOSL417 	159 	205
GBB_76	 pop_11 	SSOSL417 	159 	159
GBB_77	 pop_11 	SSOSL417 	171 	195
GBB_78	 pop_11 	SSOSL417 	159 	171
GBB_79	 pop_11 	SSOSL417 	199 	205
GBB_80	 pop_11 	SSOSL417 	159 	175
GBB_81	 pop_11 	SSOSL417 	159 	175
GBB_82	 pop_11 	SSOSL417 	171 	175
GBB_83	 pop_11 	SSOSL417 	175 	205
GBB_84	 pop_11 	SSOSL417 	159 	171
GBB_85	 pop_11 	SSOSL417 	175 	205
GBB_86	 pop_11 	SSOSL417 	171 	171
GBB_87	 pop_11 	SSOSL417 	171 	173
GBB_88	 pop_11 	SSOSL417 	175 	205
GBB_89	 pop_11 	SSOSL417 	159 	171
GBB_90	 pop_11 	SSOSL417 	171 	171
GBB_91	 pop_11 	SSOSL417 	159 	171
GBB_92	 pop_11 	SSOSL417 	171 	205
GBB_93	 pop_11 	SSOSL417 	171 	173
GBB_94	 pop_11 	SSOSL417 	159 	173
GBB_95	 pop_11 	SSOSL417 	159 	175
GBB_96	 pop_11 	SSOSL417 	175 	207
GBB_97	 pop_11 	SSOSL417 	173 	205
GBB_98	 pop_11 	SSOSL417 	171 	171
GBB_99	 pop_11 	SSOSL417 	173 	205
GBB_100	 pop_11 	SSOSL417 	159 	205
GBI_1	 pop_12 	SSOSL417 	159 	205
GBI_2	 pop_12 	SSOSL417 	173 	189
GBI_3	 pop_12 	SSOSL417 	159 	159
GBI_4	 pop_12 	SSOSL417 	189 	197
GBI_5	 pop_12 	SSOSL417 	175 	175
GBI_6	 pop_12 	SSOSL417 	159 	205
GBI_7	 pop_12 	SSOSL417 	159 	205
GBI_8	 pop_12 	SSOSL417 	175 	205
GBI_9	 pop_12 	SSOSL417 	159 	171
GBI_10	 pop_12 	SSOSL417 	173 	189
GBI_11	 pop_12 	SSOSL417 	175 	193
GBI_12	 pop_12 	SSOSL417 	171 	205
GBI_13	 pop_12 	SSOSL417 	189 	195
GBI_14	 pop_12 	SSOSL417 	203 	205
GBI_15	 pop_12 	SSOSL417 	189 	205
GBI_16	 pop_12 	SSOSL417 	171 	173
GBI_17	 pop_12 	SSOSL417 	159 	159
GBI_18	 pop_12 	SSOSL417 	175 	205
GBI_19	 pop_12 	SSOSL417 	189 	205
GBI_20	 pop_12 	SSOSL417 	203 	205
GBI_21	 pop_12 	SSOSL417 	175 	175
GBI_22	 pop_12 	SSOSL417 	203 	207
GBI_23	 pop_12 	SSOSL417 	159 	159
GBI_24	 pop_12 	SSOSL417 	175 	175
GBI_25	 pop_12 	SSOSL417 	205 	207
GBI_26	 pop_12 	SSOSL417 	159 	205
GBI_27	 pop_12 	SSOSL417 	205 	205
GBI_28	 pop_12 	SSOSL417 	173 	207
GBI_29	 pop_12 	SSOSL417 	159 	173
GBI_30	 pop_12 	SSOSL417 	159 	189
GBI_31	 pop_12 	SSOSL417 	159 	171
GBI_32	 pop_12 	SSOSL417 	159 	159
GBI_33	 pop_12 	SSOSL417 	195 	207
GBI_34	 pop_12 	SSOSL417 	189 	205
GBI_35	 pop_12 	SSOSL417 	159 	205
GBI_36	 pop_12 	SSOSL417 	205 	207
GBI_37	 pop_12 	SSOSL417 	159 	207
GBI_38	 pop_12 	SSOSL417 	175 	205
GBI_39	 pop_12 	SSOSL417 	167 	173
GBI_40	 pop_12 	SSOSL417 	175 	175
GBI_41	 pop_12 	SSOSL417 	173 	175
GBI_42	 pop_12 	SSOSL417 	175 	175
GBI_43	 pop_12 	SSOSL417 	159 	209
GBI_44	 pop_12 	SSOSL417 	163 	171
GBI_45	 pop_12 	SSOSL417 	159 	205
GBI_46	 pop_12 	SSOSL417 	171 	205
GBI_47	 pop_12 	SSOSL417 	175 	205
GBI_48	 pop_12 	SSOSL417 	173 	175
GBI_49	 pop_12 	SSOSL417 	159 	205
GBI_50	 pop_12 	SSOSL417 	189 	205
GBI_51	 pop_12 	SSOSL417 	205 	207
GBI_52	 pop_12 	SSOSL417 	203 	205
GBI_53	 pop_12 	SSOSL417 	159 	205
GBI_54	 pop_12 	SSOSL417 	179 	209
GBI_55	 pop_12 	SSOSL417 	159 	189
GBI_56	 pop_12 	SSOSL417 	163 	173
GBI_57	 pop_12 	SSOSL417 	175 	205
GBI_58	 pop_12 	SSOSL417 	159 	163
GBI_59	 pop_12 	SSOSL417 	173 	175
GBI_60	 pop_12 	SSOSL417 	173 	205
GBI_61	 pop_12 	SSOSL417 	159 	159
GBI_62	 pop_12 	SSOSL417 	159 	175
GBI_63	 pop_12 	SSOSL417 	173 	205
GBI_64	 pop_12 	SSOSL417 	179 	205
GBI_65	 pop_12 	SSOSL417 	175 	205
GBI_66	 pop_12 	SSOSL417 	173 	209
GBI_67	 pop_12 	SSOSL417 	175 	195
GBI_68	 pop_12 	SSOSL417 	159 	173
GBI_69	 pop_12 	SSOSL417 	175 	193
GBI_70	 pop_12 	SSOSL417 	159 	159
GBI_71	 pop_12 	SSOSL417 	159 	205
GBI_72	 pop_12 	SSOSL417 	173 	205
GBI_73	 pop_12 	SSOSL417 	173 	205
GBI_74	 pop_12 	SSOSL417 	159 	203
GBI_75	 pop_12 	SSOSL417 	159 	173
GNR_1	 pop_13 	SSOSL417 	159 	171
GNR_2	 pop_13 	SSOSL417 	159 	199
GNR_3	 pop_13 	SSOSL417 	159 	175
GNR_4	 pop_13 	SSOSL417 	173 	189
GNR_5	 pop_13 	SSOSL417 	189 	189
GNR_6	 pop_13 	SSOSL417 	159 	173
GNR_7	 pop_13 	SSOSL417 	173 	203
GNR_8	 pop_13 	SSOSL417 	163 	189
GNR_9	 pop_13 	SSOSL417 	159 	159
GNR_10	 pop_13 	SSOSL417 	159 	189
GNR_11	 pop_13 	SSOSL417 	159 	163
GNR_12	 pop_13 	SSOSL417 	159 	171
GNR_13	 pop_13 	SSOSL417 	175 	203
GNR_14	 pop_13 	SSOSL417 	159 	171
GNR_15	 pop_13 	SSOSL417 	159 	205
GNR_16	 pop_13 	SSOSL417 	159 	171
GNR_17	 pop_13 	SSOSL417 	189 	209
GNR_18	 pop_13 	SSOSL417 	159 	171
GNR_19	 pop_13 	SSOSL417 	189 	205
GNR_20	 pop_13 	SSOSL417 	159 	159
GNR_21	 pop_13 	SSOSL417 	159 	179
GNR_22	 pop_13 	SSOSL417 	189 	203
GNR_23	 pop_13 	SSOSL417 	159 	173
GNR_24	 pop_13 	SSOSL417 	171 	193
GNR_25	 pop_13 	SSOSL417 	175 	203
GNR_26	 pop_13 	SSOSL417 	159 	205
GNR_27	 pop_13 	SSOSL417 	159 	175
GNR_28	 pop_13 	SSOSL417 	175 	205
GNR_29	 pop_13 	SSOSL417 	205 	211
GNR_30	 pop_13 	SSOSL417 	159 	205
GNR_31	 pop_13 	SSOSL417 	159 	175
GNR_32	 pop_13 	SSOSL417 	159 	175
GNR_33	 pop_13 	SSOSL417 	175 	189
GNR_34	 pop_13 	SSOSL417 	205 	207
GNR_35	 pop_13 	SSOSL417 	159 	189
GNR_36	 pop_13 	SSOSL417 	173 	185
GNR_37	 pop_13 	SSOSL417 	189 	207
GNR_38	 pop_13 	SSOSL417 	175 	209
GNR_39	 pop_13 	SSOSL417 	159 	189
GNR_40	 pop_13 	SSOSL417 	205 	205
GNR_41	 pop_13 	SSOSL417 	171 	173
GNR_42	 pop_13 	SSOSL417 	189 	195
GNR_43	 pop_13 	SSOSL417 	159 	203
GNR_44	 pop_13 	SSOSL417 	159 	175
GNR_45	 pop_13 	SSOSL417 	171 	205
GNR_46	 pop_13 	SSOSL417 	173 	205
GNR_47	 pop_13 	SSOSL417 	173 	175
GNR_48	 pop_13 	SSOSL417 	195 	205
GNR_49	 pop_13 	SSOSL417 	159 	173
GNR_50	 pop_13 	SSOSL417 	159 	205
GNR_51	 pop_13 	SSOSL417 	173 	205
GNR_52	 pop_13 	SSOSL417 	173 	175
GNR_53	 pop_13 	SSOSL417 	159 	159
GNR_54	 pop_13 	SSOSL417 	175 	207
GNR_55	 pop_13 	SSOSL417 	159 	175
GNR_56	 pop_13 	SSOSL417 	159 	159
GNR_57	 pop_13 	SSOSL417 	173 	205
GNR_58	 pop_13 	SSOSL417 	159 	173
GNR_59	 pop_13 	SSOSL417 	175 	195
GNR_60	 pop_13 	SSOSL417 	159 	189
GNR_61	 pop_13 	SSOSL417 	159 	171
GNR_62	 pop_13 	SSOSL417 	175 	203
GNR_63	 pop_13 	SSOSL417 	159 	175
GNR_64	 pop_13 	SSOSL417 	203 	205
GNR_65	 pop_13 	SSOSL417 	159 	205
GNR_66	 pop_13 	SSOSL417 	175 	175
GNR_67	 pop_13 	SSOSL417 	177 	205
GNR_68	 pop_13 	SSOSL417 	159 	159
GNR_69	 pop_13 	SSOSL417 	159 	173
GNR_70	 pop_13 	SSOSL417 	159 	175
GNR_71	 pop_13 	SSOSL417 	173 	175
GNR_72	 pop_13 	SSOSL417 	159 	193
GNR_73	 pop_13 	SSOSL417 	205 	209
GNR_74	 pop_13 	SSOSL417 	171 	175
GNR_75	 pop_13 	SSOSL417 	171 	203
GNR_76	 pop_13 	SSOSL417 	173 	175
GNR_77	 pop_13 	SSOSL417 	159 	207
GRR_1	 pop_14 	SSOSL417 	203 	205
GRR_2	 pop_14 	SSOSL417 	159 	173
GRR_3	 pop_14 	SSOSL417 	159 	175
GRR_4	 pop_14 	SSOSL417 	159 	205
GRR_5	 pop_14 	SSOSL417 	159 	207
GRR_6	 pop_14 	SSOSL417 	193 	205
GRR_7	 pop_14 	SSOSL417 	159 	199
GRR_8	 pop_14 	SSOSL417 	193 	205
GRR_9	 pop_14 	SSOSL417 	159 	159
GRR_10	 pop_14 	SSOSL417 	203 	205
GRR_11	 pop_14 	SSOSL417 	159 	207
GRR_12	 pop_14 	SSOSL417 	173 	205
GRR_13	 pop_14 	SSOSL417 	159 	207
GRR_14	 pop_14 	SSOSL417 	159 	205
GRR_15	 pop_14 	SSOSL417 	205 	207
GRR_16	 pop_14 	SSOSL417 	175 	205
GRR_17	 pop_14 	SSOSL417 	159 	209
GRR_18	 pop_14 	SSOSL417 	175 	205
GRR_19	 pop_14 	SSOSL417 	205 	211
GRR_20	 pop_14 	SSOSL417 	171 	209
GRR_21	 pop_14 	SSOSL417 	205 	209
GRR_22	 pop_14 	SSOSL417 	159 	175
GRR_23	 pop_14 	SSOSL417 	173 	205
GRR_24	 pop_14 	SSOSL417 	167 	205
GRR_25	 pop_14 	SSOSL417 	159 	179
GRR_26	 pop_14 	SSOSL417 	173 	209
GRR_27	 pop_14 	SSOSL417 	159 	173
GRR_28	 pop_14 	SSOSL417 	173 	205
GRR_29	 pop_14 	SSOSL417 	159 	171
GRR_30	 pop_14 	SSOSL417 	159 	159
GRR_31	 pop_14 	SSOSL417 	163 	173
GRR_32	 pop_14 	SSOSL417 	171 	175
GRR_33	 pop_14 	SSOSL417 	173 	199
GRR_34	 pop_14 	SSOSL417 	171 	205
GRR_35	 pop_14 	SSOSL417 	159 	205
GRR_36	 pop_14 	SSOSL417 	189 	207
GRR_37	 pop_14 	SSOSL417 	159 	175
GRR_38	 pop_14 	SSOSL417 	159 	203
GRR_39	 pop_14 	SSOSL417 	159 	171
GRR_40	 pop_14 	SSOSL417 	175 	207
GRR_41	 pop_14 	SSOSL417 	171 	207
GRR_42	 pop_14 	SSOSL417 	159 	173
GRR_43	 pop_14 	SSOSL417 	175 	205
GRR_44	 pop_14 	SSOSL417 	159 	171
GRR_45	 pop_14 	SSOSL417 	159 	159
GRR_46	 pop_14 	SSOSL417 	171 	171
GRR_47	 pop_14 	SSOSL417 	159 	207
GRR_48	 pop_14 	SSOSL417 	159 	205
GRR_49	 pop_14 	SSOSL417 	209 	211
GRR_50	 pop_14 	SSOSL417 	175 	203
GRR_51	 pop_14 	SSOSL417 	159 	193
GRR_52	 pop_14 	SSOSL417 	205 	205
GRR_53	 pop_14 	SSOSL417 	193 	203
GRR_54	 pop_14 	SSOSL417 	203 	205
GRR_55	 pop_14 	SSOSL417 	147 	159
GRR_56	 pop_14 	SSOSL417 	171 	175
GRR_57	 pop_14 	SSOSL417 	159 	193
GRR_58	 pop_14 	SSOSL417 	189 	211
GRR_59	 pop_14 	SSOSL417 	159 	173
GRR_60	 pop_14 	SSOSL417 	171 	193
GRR_61	 pop_14 	SSOSL417 	175 	205
GRR_62	 pop_14 	SSOSL417 	175 	193
GRR_63	 pop_14 	SSOSL417 	205 	207
GRR_64	 pop_14 	SSOSL417 	175 	205
GRR_65	 pop_14 	SSOSL417 	173 	179
GRR_66	 pop_14 	SSOSL417 	205 	211
GRR_67	 pop_14 	SSOSL417 	159 	175
GRR_68	 pop_14 	SSOSL417 	173 	207
GRR_69	 pop_14 	SSOSL417 	193 	207
GRR_70	 pop_14 	SSOSL417 	173 	175
GRR_71	 pop_14 	SSOSL417 	179 	205
GRR_72	 pop_14 	SSOSL417 	175 	207
GRR_73	 pop_14 	SSOSL417 	171 	193
GRR_74	 pop_14 	SSOSL417 	175 	203
GRR_75	 pop_14 	SSOSL417 	159 	167
GRR_76	 pop_14 	SSOSL417 	175 	209
GRR_77	 pop_14 	SSOSL417 	179 	207
GRR_78	 pop_14 	SSOSL417 	159 	175
GRR_79	 pop_14 	SSOSL417 	159 	175
GRR_80	 pop_14 	SSOSL417 	175 	207
GRR_81	 pop_14 	SSOSL417 	159 	205
GRR_82	 pop_14 	SSOSL417 	159 	159
IAM_1	 pop_15 	SSOSL417 	159 	159
IAM_2	 pop_15 	SSOSL417 	175 	205
IAM_3	 pop_15 	SSOSL417 	173 	189
IAM_4	 pop_15 	SSOSL417 	171 	175
IAM_5	 pop_15 	SSOSL417 	189 	211
IAM_6	 pop_15 	SSOSL417 	159 	173
IAM_7	 pop_15 	SSOSL417 	159 	159
IAM_8	 pop_15 	SSOSL417 	175 	207
IAM_9	 pop_15 	SSOSL417 	193 	195
IAM_10	 pop_15 	SSOSL417 	177 	189
IAM_11	 pop_15 	SSOSL417 	207 	207
IAM_12	 pop_15 	SSOSL417 	189 	205
IAM_13	 pop_15 	SSOSL417 	173 	205
IAM_14	 pop_15 	SSOSL417 	159 	207
IAM_15	 pop_15 	SSOSL417 	167 	189
IAM_16	 pop_15 	SSOSL417 	207 	207
IAM_17	 pop_15 	SSOSL417 	159 	189
IAM_18	 pop_15 	SSOSL417 	203 	205
IAM_19	 pop_15 	SSOSL417 	173 	205
IAM_20	 pop_15 	SSOSL417 	159 	203
IAM_21	 pop_15 	SSOSL417 	159 	189
IAM_22	 pop_15 	SSOSL417 	159 	173
IAM_23	 pop_15 	SSOSL417 	171 	175
IAM_24	 pop_15 	SSOSL417 	171 	205
IAM_25	 pop_15 	SSOSL417 	173 	207
IAM_26	 pop_15 	SSOSL417 	203 	211
IAM_27	 pop_15 	SSOSL417 	205 	205
IAM_28	 pop_15 	SSOSL417 	159 	173
IAM_29	 pop_15 	SSOSL417 	189 	205
IAM_30	 pop_15 	SSOSL417 	171 	205
IAM_31	 pop_15 	SSOSL417 	175 	203
IAM_32	 pop_15 	SSOSL417 	175 	189
IAM_33	 pop_15 	SSOSL417 	171 	203
IAM_34	 pop_15 	SSOSL417 	175 	207
IAM_35	 pop_15 	SSOSL417 	175 	207
IAM_36	 pop_15 	SSOSL417 	159 	175
IAM_37	 pop_15 	SSOSL417 	173 	175
IAM_38	 pop_15 	SSOSL417 	203 	207
IAM_39	 pop_15 	SSOSL417 	175 	175
IAM_40	 pop_15 	SSOSL417 	159 	203
IAM_41	 pop_15 	SSOSL417 	189 	189
IAM_42	 pop_15 	SSOSL417 	175 	189
IAM_43	 pop_15 	SSOSL417 	159 	171
IAM_44	 pop_15 	SSOSL417 	171 	173
IAM_45	 pop_15 	SSOSL417 	159 	205
IAM_46	 pop_15 	SSOSL417 	207 	207
IAM_47	 pop_15 	SSOSL417 	173 	209
IAM_48	 pop_15 	SSOSL417 	205 	205
IAM_49	 pop_15 	SSOSL417 	159 	207
IAM_50	 pop_15 	SSOSL417 	189 	205
IAM_51	 pop_15 	SSOSL417 	205 	205
IAM_52	 pop_15 	SSOSL417 	159 	207
IAM_53	 pop_15 	SSOSL417 	159 	159
IAM_54	 pop_15 	SSOSL417 	159 	159
IAM_55	 pop_15 	SSOSL417 	159 	175
IAM_56	 pop_15 	SSOSL417 	173 	207
IAM_57	 pop_15 	SSOSL417 	159 	171
IAM_58	 pop_15 	SSOSL417 	159 	175
IAM_59	 pop_15 	SSOSL417 	159 	163
IAM_60	 pop_15 	SSOSL417 	0 	0
IAM_61	 pop_15 	SSOSL417 	189 	203
IAM_62	 pop_15 	SSOSL417 	159 	175
IAM_63	 pop_15 	SSOSL417 	171 	205
IAM_64	 pop_15 	SSOSL417 	175 	203
IAM_65	 pop_15 	SSOSL417 	175 	207
IAM_66	 pop_15 	SSOSL417 	159 	205
IAM_67	 pop_15 	SSOSL417 	171 	207
IAM_68	 pop_15 	SSOSL417 	207 	209
IAM_69	 pop_15 	SSOSL417 	159 	189
IAM_70	 pop_15 	SSOSL417 	163 	207
IAM_71	 pop_15 	SSOSL417 	159 	205
IAM_72	 pop_15 	SSOSL417 	173 	173
IAM_73	 pop_15 	SSOSL417 	205 	207
IAM_74	 pop_15 	SSOSL417 	175 	205
IAM_75	 pop_15 	SSOSL417 	205 	205
LHR_1	 pop_16 	SSOSL417 	171 	209
LHR_2	 pop_16 	SSOSL417 	159 	207
LHR_3	 pop_16 	SSOSL417 	159 	197
LHR_4	 pop_16 	SSOSL417 	171 	199
LHR_5	 pop_16 	SSOSL417 	173 	173
LHR_6	 pop_16 	SSOSL417 	159 	171
LHR_7	 pop_16 	SSOSL417 	159 	159
LHR_8	 pop_16 	SSOSL417 	159 	171
LHR_9	 pop_16 	SSOSL417 	159 	171
LHR_10	 pop_16 	SSOSL417 	159 	175
LHR_11	 pop_16 	SSOSL417 	175 	175
LHR_12	 pop_16 	SSOSL417 	159 	173
LHR_13	 pop_16 	SSOSL417 	159 	171
LHR_14	 pop_16 	SSOSL417 	159 	173
LHR_15	 pop_16 	SSOSL417 	159 	175
LHR_16	 pop_16 	SSOSL417 	159 	199
LHR_17	 pop_16 	SSOSL417 	159 	173
LHR_18	 pop_16 	SSOSL417 	171 	171
LHR_19	 pop_16 	SSOSL417 	159 	159
LHR_20	 pop_16 	SSOSL417 	159 	171
LHR_21	 pop_16 	SSOSL417 	175 	205
LHR_22	 pop_16 	SSOSL417 	159 	173
LHR_23	 pop_16 	SSOSL417 	159 	159
LHR_24	 pop_16 	SSOSL417 	173 	173
LHR_25	 pop_16 	SSOSL417 	159 	173
LHR_26	 pop_16 	SSOSL417 	159 	159
LHR_27	 pop_16 	SSOSL417 	173 	199
LHR_28	 pop_16 	SSOSL417 	199 	205
LHR_29	 pop_16 	SSOSL417 	159 	159
LHR_30	 pop_16 	SSOSL417 	171 	173
LHR_31	 pop_16 	SSOSL417 	159 	159
LHR_32	 pop_16 	SSOSL417 	159 	173
LHR_33	 pop_16 	SSOSL417 	159 	199
LHR_34	 pop_16 	SSOSL417 	0 	0
LHR_35	 pop_16 	SSOSL417 	159 	173
LHR_36	 pop_16 	SSOSL417 	159 	171
LHR_37	 pop_16 	SSOSL417 	159 	173
LHR_38	 pop_16 	SSOSL417 	171 	175
LHR_39	 pop_16 	SSOSL417 	173 	173
LHR_40	 pop_16 	SSOSL417 	0 	0
LHR_41	 pop_16 	SSOSL417 	173 	199
LHR_42	 pop_16 	SSOSL417 	159 	171
LHR_43	 pop_16 	SSOSL417 	159 	175
LHR_44	 pop_16 	SSOSL417 	175 	207
LHR_45	 pop_16 	SSOSL417 	159 	171
LHR_46	 pop_16 	SSOSL417 	175 	175
LHR_47	 pop_16 	SSOSL417 	159 	159
LHR_48	 pop_16 	SSOSL417 	173 	205
LHR_49	 pop_16 	SSOSL417 	171 	175
LHR_50	 pop_16 	SSOSL417 	171 	175
LHR_51	 pop_16 	SSOSL417 	159 	173
LHR_52	 pop_16 	SSOSL417 	159 	171
LHR_53	 pop_16 	SSOSL417 	159 	171
LHR_54	 pop_16 	SSOSL417 	159 	173
LHR_55	 pop_16 	SSOSL417 	159 	171
LHR_56	 pop_16 	SSOSL417 	159 	175
LPR_1	 pop_17 	SSOSL417 	205 	209
LPR_2	 pop_17 	SSOSL417 	171 	203
LPR_3	 pop_17 	SSOSL417 	175 	203
LPR_4	 pop_17 	SSOSL417 	175 	191
LPR_5	 pop_17 	SSOSL417 	159 	205
LPR_6	 pop_17 	SSOSL417 	189 	207
LPR_7	 pop_17 	SSOSL417 	159 	177
LPR_8	 pop_17 	SSOSL417 	175 	189
LPR_9	 pop_17 	SSOSL417 	171 	189
LPR_10	 pop_17 	SSOSL417 	159 	203
LPR_11	 pop_17 	SSOSL417 	171 	195
LPR_12	 pop_17 	SSOSL417 	0 	0
LPR_13	 pop_17 	SSOSL417 	175 	205
LPR_14	 pop_17 	SSOSL417 	159 	205
LPR_15	 pop_17 	SSOSL417 	159 	175
LPR_16	 pop_17 	SSOSL417 	175 	207
LPR_17	 pop_17 	SSOSL417 	167 	203
LPR_18	 pop_17 	SSOSL417 	189 	197
LPR_19	 pop_17 	SSOSL417 	159 	205
LPR_20	 pop_17 	SSOSL417 	159 	175
LPR_21	 pop_17 	SSOSL417 	171 	205
LPR_22	 pop_17 	SSOSL417 	159 	207
LPR_23	 pop_17 	SSOSL417 	171 	203
LPR_24	 pop_17 	SSOSL417 	167 	205
LPR_25	 pop_17 	SSOSL417 	159 	173
LPR_26	 pop_17 	SSOSL417 	189 	203
LPR_27	 pop_17 	SSOSL417 	159 	189
LPR_28	 pop_17 	SSOSL417 	171 	175
LPR_29	 pop_17 	SSOSL417 	181 	189
LPR_30	 pop_17 	SSOSL417 	159 	205
LPR_31	 pop_17 	SSOSL417 	171 	205
LPR_32	 pop_17 	SSOSL417 	159 	189
LPR_33	 pop_17 	SSOSL417 	167 	175
LPR_34	 pop_17 	SSOSL417 	189 	195
LPR_35	 pop_17 	SSOSL417 	171 	175
LPR_36	 pop_17 	SSOSL417 	205 	207
LPR_37	 pop_17 	SSOSL417 	159 	167
LPR_38	 pop_17 	SSOSL417 	189 	207
LPR_39	 pop_17 	SSOSL417 	159 	175
LPR_40	 pop_17 	SSOSL417 	171 	205
LPR_41	 pop_17 	SSOSL417 	159 	203
LPR_42	 pop_17 	SSOSL417 	171 	203
LPR_43	 pop_17 	SSOSL417 	159 	171
LPR_44	 pop_17 	SSOSL417 	175 	205
LPR_45	 pop_17 	SSOSL417 	173 	175
LPR_46	 pop_17 	SSOSL417 	159 	175
LPR_47	 pop_17 	SSOSL417 	207 	209
LPR_48	 pop_17 	SSOSL417 	175 	203
LPR_49	 pop_17 	SSOSL417 	159 	159
LPR_50	 pop_17 	SSOSL417 	159 	171
LPR_51	 pop_17 	SSOSL417 	173 	205
LPR_52	 pop_17 	SSOSL417 	159 	207
LPR_53	 pop_17 	SSOSL417 	175 	205
LPR_54	 pop_17 	SSOSL417 	175 	205
LPR_55	 pop_17 	SSOSL417 	167 	207
LPR_56	 pop_17 	SSOSL417 	159 	205
LPR_57	 pop_17 	SSOSL417 	159 	167
LPR_58	 pop_17 	SSOSL417 	173 	205
LPR_59	 pop_17 	SSOSL417 	159 	189
LPR_60	 pop_17 	SSOSL417 	175 	175
LPR_61	 pop_17 	SSOSL417 	171 	205
LPR_62	 pop_17 	SSOSL417 	159 	205
LPR_63	 pop_17 	SSOSL417 	203 	205
LPR_64	 pop_17 	SSOSL417 	159 	159
LPR_65	 pop_17 	SSOSL417 	159 	159
LPR_66	 pop_17 	SSOSL417 	171 	189
LPR_67	 pop_17 	SSOSL417 	159 	209
LPR_68	 pop_17 	SSOSL417 	171 	205
LPR_69	 pop_17 	SSOSL417 	159 	159
LPR_70	 pop_17 	SSOSL417 	167 	205
LRD_1	 pop_18 	SSOSL417 	173 	175
LRD_2	 pop_18 	SSOSL417 	205 	209
LRD_3	 pop_18 	SSOSL417 	163 	205
LRD_4	 pop_18 	SSOSL417 	201 	201
LRD_5	 pop_18 	SSOSL417 	159 	205
LRD_6	 pop_18 	SSOSL417 	173 	175
LRD_7	 pop_18 	SSOSL417 	175 	175
LRD_8	 pop_18 	SSOSL417 	205 	209
LRD_9	 pop_18 	SSOSL417 	159 	175
LRD_10	 pop_18 	SSOSL417 	197 	197
LRD_11	 pop_18 	SSOSL417 	173 	201
LRD_12	 pop_18 	SSOSL417 	175 	175
LRD_13	 pop_18 	SSOSL417 	175 	205
LRD_14	 pop_18 	SSOSL417 	175 	205
LRD_15	 pop_18 	SSOSL417 	175 	205
LRD_16	 pop_18 	SSOSL417 	173 	173
LRD_17	 pop_18 	SSOSL417 	159 	175
LRD_18	 pop_18 	SSOSL417 	159 	205
LRD_19	 pop_18 	SSOSL417 	173 	197
LRD_20	 pop_18 	SSOSL417 	159 	173
LRD_21	 pop_18 	SSOSL417 	173 	205
LRD_22	 pop_18 	SSOSL417 	175 	175
LRD_23	 pop_18 	SSOSL417 	171 	175
LRD_24	 pop_18 	SSOSL417 	175 	175
LRD_25	 pop_18 	SSOSL417 	173 	175
LRD_26	 pop_18 	SSOSL417 	205 	207
LRD_27	 pop_18 	SSOSL417 	173 	175
LRD_28	 pop_18 	SSOSL417 	163 	197
LRD_29	 pop_18 	SSOSL417 	197 	201
LRD_30	 pop_18 	SSOSL417 	175 	205
LRD_31	 pop_18 	SSOSL417 	159 	173
LRD_32	 pop_18 	SSOSL417 	175 	175
LRD_33	 pop_18 	SSOSL417 	163 	175
LRD_34	 pop_18 	SSOSL417 	173 	201
LRD_35	 pop_18 	SSOSL417 	159 	201
LRD_36	 pop_18 	SSOSL417 	159 	205
LRD_37	 pop_18 	SSOSL417 	173 	205
LRD_38	 pop_18 	SSOSL417 	201 	201
LRD_39	 pop_18 	SSOSL417 	171 	175
LRD_40	 pop_18 	SSOSL417 	159 	201
LRD_41	 pop_18 	SSOSL417 	173 	205
LRD_42	 pop_18 	SSOSL417 	173 	175
LRD_43	 pop_18 	SSOSL417 	159 	175
LRD_44	 pop_18 	SSOSL417 	175 	207
LRD_45	 pop_18 	SSOSL417 	205 	205
LRD_46	 pop_18 	SSOSL417 	173 	175
LRD_47	 pop_18 	SSOSL417 	173 	201
