
QC-ANG-01
ar	4.41383760447304	9.00544545707463	8.20654310674076	11.7147295848083	12.0355311971491	11.8894564816395	7.05935780833534	5.97879041014499	7.86743076421284	9.47654444544057	8.47711596529674	3.95972711157292	0	1.92258771929825	0	6.8
size	48	48	48	48	48	48	48	48	48	48	48	48	48	48	47	47.933
obs_het	0.708333333333333	0.916666666666667	0.9375	0.9375	0.958333333333333	0.916666666666667	0.791666666666667	0.875	0.916666666666667	0.979166666666667	0.770833333333333	0.645833333333333	0.583333333333333	0.895833333333333	0.914893617021277	0.85
exp_het	0.690972222222222	0.893880208333333	0.873697916666667	0.933810763888889	0.939019097222222	0.9375	0.784071180555556	0.810980902777778	0.862196180555556	0.903645833333333	0.853949652777778	0.647569444444444	0.680989583333333	0.912977430555556	0.941376188320507	0.844
uexp_het	0.698	0.903	0.883	0.944	0.949	0.947	0.792	0.82	0.871	0.913	0.863	0.654	0.688	0.923	0.951	0.853
fis	-0.0251256281407035	-0.0254916241806262	-0.0730253353204171	-0.00395073204740881	-0.0205685232262538	0.0222222222222223	-0.0096872405203432	-0.078940326465079	-0.063176440976592	-0.0835734870317002	0.0973316391359593	0.00268096514745297	0.1434034416826	0.0187782267649156	0.0281317624428948	-0.005
hwe_glb	0.20233859366195	0.535453545354535	0.218621862186219	0.478747874787479	0.106710671067107	0.68956895689569	0.354535453545355	0.682068206820682	0.682568256825683	0.273227322732273	0.517451745174517	0.83649186583091	0.360042330419609	0.213621362136214	0.0507050705070507	0.316
hwe_hom	0.404875705936465	0.326032603260326	0.0767076707670767	NA	0.309030903090309	0.676967696769677	NA	0.196019601960196	0.126412641264126	0.0424042404240424	NA	0.548730430883545	NA	0.486548654865487	NA	0.535
hwe_het	NA	NA	NA	0.23992399239924	NA	NA	0.293729372937294	NA	NA	NA	0.0147014701470147	NA	0.0879572750685171	NA	0.0372037203720372	0.716

NL-HUR-3909
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.49356954542001	7.17634529510077	9.07826207707348	11.8518008227173	10.9155998538748	10.7319129904009	6.16031510910338	5.67511382009998	8.45327900388117	8.5297752292631	8.35736474736706	4.23146312123128	0	1.95454545454545	0	6.641
size	28	28	28	28	28	28	28	27	28	28	28	28	28	28	28	27.933
obs_het	0.857142857142857	0.857142857142857	0.857142857142857	1	0.892857142857143	0.928571428571429	0.785714285714286	0.666666666666667	0.75	0.964285714285714	0.785714285714286	0.714285714285714	0.678571428571429	0.964285714285714	0.964285714285714	0.844
exp_het	0.819515306122449	0.831632653061224	0.883290816326531	0.926658163265306	0.914540816326531	0.907525510204082	0.786989795918367	0.762002743484225	0.876913265306122	0.885204081632653	0.811862244897959	0.680484693877551	0.723214285714286	0.9375	0.908163265306122	0.844
uexp_het	0.834	0.847	0.899	0.944	0.931	0.924	0.801	0.776	0.893	0.901	0.827	0.693	0.736	0.955	0.925	0.859
fis	-0.0459143968871596	-0.0306748466257669	0.0296028880866427	-0.0791465932553337	0.0237099023709901	-0.0231904427266338	0.00162074554294966	0.125112511251125	0.144727272727273	-0.0893371757925072	0.0322073841319718	-0.0496719775070291	0.0617283950617284	-0.0285714285714287	-0.0617977528089888	0.001
hwe_glb	0.0149014901490149	0.665666566656666	0.383838383838384	0.170817081708171	0.140614061406141	0.194919491949195	0.673067306730673	0.428394537773124	0.0091009100910091	0.978297829782978	0.845584558455846	0.878151038070558	0.89392036678621	0.407940794079408	0.557655765576558	0.161
hwe_hom	NA	0.551255125512551	NA	0.184718471847185	NA	0.677767776777678	0.542054205420542	NA	NA	0.0973097309730973	0.687268726872687	0.392151870972412	NA	0.431543154315432	0.189018901890189	0.943
hwe_het	0.0567056705670567	NA	0.0881088108810881	NA	0.0786078607860786	NA	NA	0.0151999384856485	0.0682068206820682	NA	NA	NA	0.253287751465591	NA	NA	0.359

NL-IAB-3650
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.71747624931672	7.14956135351455	7.8093146228843	10.9025378595788	11.3430782687383	12.3227058470172	8.58854314080916	4.53957702997827	7.89868923370798	9.7798238683609	7.86505735048092	4.70929386090027	0	1.92020202020202	0	6.77
size	50	50	49	50	50	50	50	50	50	50	50	50	50	50	49	49.867
obs_het	0.8	0.82	0.836734693877551	0.94	0.94	0.9	0.88	0.58	0.86	0.88	0.86	0.7	0.7	0.94	0.938775510204082	0.838
exp_het	0.8302	0.8502	0.833610995418576	0.9078	0.9284	0.937	0.8808	0.5836	0.857	0.9052	0.8436	0.7204	0.7042	0.911	0.924406497292795	0.841
uexp_het	0.839	0.859	0.842	0.917	0.938	0.946	0.89	0.589	0.866	0.914	0.852	0.728	0.711	0.92	0.934	0.85
fis	0.036376776680318	0.0355210538696779	-0.00374718960779408	-0.03547036792245	-0.0124946143903488	0.03948772678762	0.000908265213442339	0.00616860863605218	-0.00350058343057169	0.0278391515687141	-0.0194404931247036	0.0283176013325931	0.00596421471172959	-0.0318331503841931	-0.0155440414507773	0.004
hwe_glb	0.0911091109110911	0.815081508150815	0.0679067906790679	0.446144614461446	0.0886088608860886	0.211921192119212	0.716371637163716	0.655599824125899	0.383738373837384	0.27952795279528	0.0293029302930293	0.36983698369837	0.309759399253252	0.301130113011301	0.817581758175818	0.099
hwe_hom	NA	NA	0.281928192819282	0.154215421542154	0.304530453045305	NA	0.585958595859586	NA	NA	NA	NA	0.406740674067407	0.381587203951954	0.447044704470447	0.398839883988399	0.974
hwe_het	0.293629362936294	0.219321932193219	NA	NA	NA	0.0169016901690169	NA	0.278015033212935	0.0979097909790979	0.132713271327133	0.140714071407141	NA	NA	NA	NA	0.527

NL-IBB-4400
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.29034696106703	7.87884590252935	8.82086364079605	10.6303570672338	11.8379247645108	12.2890807159158	6.8698842249115	4.34593782961134	6.54907744601158	10.0231157761698	7.88806763598749	4.47269995370748	0	1.93994974874372	0	6.656
size	99	100	99	100	99	100	100	99	100	100	100	99	100	100	100	99.667
obs_het	0.888888888888889	0.78	0.878787878787879	0.83	0.929292929292929	0.96	0.76	0.565656565656566	0.82	0.93	0.79	0.707070707070707	0.74	0.91	0.84	0.822
exp_het	0.80547903275176	0.8576	0.891337618610346	0.88475	0.937455361697786	0.94265	0.7747	0.585144373023161	0.8186	0.91685	0.8516	0.705693296602387	0.6608	0.93525	0.91235	0.832
uexp_het	0.81	0.862	0.896	0.889	0.942	0.947	0.779	0.588	0.823	0.921	0.856	0.709	0.664	0.94	0.917	0.836
fis	-0.103553106593198	0.0904850746268655	0.0140796703296703	0.0618818875388528	0.00870700914235956	-0.0184055587970084	0.0189750871305022	0.0333042720139495	-0.00171023698998285	-0.0143425860282491	0.0723344293095349	-0.00195185426154865	-0.119854721549637	0.0269981288425555	0.0793007069655286	0.01
hwe_glb	0.131013101310131	0.13991399139914	0.0314031403140314	0.0026002600260026	0.0048004800480048	0.0124012401240124	0.355835583558356	0.566056605660566	0.171817181718172	0.0033003300330033	0.0403040304030403	0.448144814481448	0.0969096909690969	0.006000600060006	0.026002600260026	0
hwe_hom	0.0125012501250125	NA	NA	NA	0.567456745674567	0.464446444644464	NA	0.621762176217622	0.240824082408241	NA	NA	NA	0.0195019501950195	NA	NA	0.811
hwe_het	NA	0.0153015301530153	0.0996099609960996	0.178417841784178	NA	NA	0.0117011701170117	NA	NA	0.315631563156316	0.175817581758176	0.415141514151415	NA	0.0041004100410041	0.0718071807180718	0.015

NL-JUB-2000
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.76365477637268	7.41373494496482	7.85060422339896	11.8957082466669	11.3504732281954	12.3776577943036	7.14750889153793	4.32575945314642	7.65891516992264	10.3389247263863	8.34647912334295	5.48704831444386	0	1.94808080808081	0	6.86
size	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50
obs_het	0.86	0.86	0.86	0.94	0.94	0.96	0.86	0.54	0.8	1	0.9	0.78	0.48	0.92	0.96	0.844
exp_het	0.8286	0.846	0.8622	0.9374	0.9252	0.9394	0.8066	0.538	0.8556	0.9154	0.8764	0.7402	0.551	0.9386	0.9352	0.833
uexp_het	0.837	0.855	0.871	0.947	0.935	0.949	0.815	0.543	0.864	0.925	0.885	0.748	0.557	0.948	0.945	0.842
fis	-0.0378952449915519	-0.0165484633569739	0.00255161215495248	-0.00277362918711321	-0.01599654128837	-0.0219288907813497	-0.0662038184973965	-0.00371747211895901	0.0649836372136512	-0.0924186148131965	-0.0269283432222731	-0.0537692515536341	0.128856624319419	0.0198167483486043	-0.0265183917878529	-0.01
hwe_glb	0.0528052805280528	0.17011701170117	0.927592759275928	0.0412041204120412	0.184318431843184	0.264626462646265	0.217221722172217	0.728627371918779	0.522652265226523	0.941494149414941	0.126812681268127	0.0447044704470447	0.851799532197674	0.14981498149815	0.0642064206420642	0.025
hwe_hom	0.187918791879188	0.283528352835284	0.580858085808581	NA	0.612561256125613	0.614361436143614	0.28002800280028	0.369152716655894	NA	0.0163016301630163	NA	0.366836683668367	NA	NA	0.193519351935194	0.625
hwe_het	NA	NA	NA	0.212821282128213	NA	NA	NA	NA	0.156915691569157	NA	0.257925792579258	NA	0.0861712190199548	0.126912691269127	NA	0.949

NL-KEN-3800
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.15689796791255	9.15371988945897	8.58238229978785	11.0466352427628	11.0642880486973	12.1304768108745	6.65457801844585	5.59855612505554	7.93449119717714	8.53741480376357	9.90394215763638	5.2643136078332	0	1.94549834387233	0	6.932
size	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41
obs_het	0.829268292682927	0.878048780487805	0.829268292682927	0.878048780487805	0.926829268292683	0.975609756097561	0.829268292682927	0.829268292682927	0.926829268292683	0.878048780487805	0.975609756097561	0.731707317073171	0.560975609756098	0.926829268292683	0.975609756097561	0.863
exp_het	0.741225461035098	0.892920880428317	0.877751338488995	0.918203450327186	0.924152290303391	0.936644854253421	0.801308744794765	0.801606186793575	0.870612730517549	0.877453896490184	0.898274836406901	0.688875669244497	0.584473527662106	0.933967876264128	0.942891136228435	0.846
uexp_het	0.75	0.904	0.889	0.93	0.936	0.948	0.811	0.812	0.881	0.888	0.909	0.697	0.592	0.945	0.955	0.856
fis	-0.118780096308186	0.0166555629580281	0.0552355133852932	0.043731778425656	-0.00289668490505313	-0.0416005080978088	-0.0348923533778767	-0.0345083487940632	-0.0645712333447217	-0.000677966101694905	-0.0860927152317881	-0.0621761658031088	0.0402035623409671	0.00764331210191072	-0.0347003154574133	-0.021
hwe_glb	0.752175217521752	0.274727472747275	0.301030103010301	0.226822682268227	0.667966796679668	0.826582658265827	0.405540554055406	0.468746874687469	0.311631163116312	0.876887688768877	0.547954795479548	0.24042404240424	0.807268548642308	0.741674167416742	0.675667566756676	0.872
hwe_hom	0.352935293529353	0.556155615561556	NA	NA	0.588258825882588	0.281528152815282	NA	0.564356435643564	0.41954195419542	0.55025502550255	0.120612061206121	0.560756075607561	NA	0.683968396839684	0.332533253325333	0.934
hwe_het	NA	NA	0.239223922392239	0.0361036103610361	NA	NA	0.281228122812281	NA	NA	NA	NA	NA	0.119050550705093	NA	NA	0.98

NL-LHR-1484
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.04379897361219	8.66602213599873	7.72426744985852	11.7894904901103	10.882238023069	12.4462791638149	5.70298935433058	4.69319114691882	7.11669647502784	9.56338188069155	8.13325007525969	5.21408168769194	0	1.93358302122347	0	6.661
size	64	79	67	72	67	69	75	80	76	72	76	79	81	45	64	71.067
obs_het	0.796875	0.962025316455696	0.955223880597015	0.902777777777778	0.940298507462687	0.927536231884058	0.786666666666667	0.6875	0.842105263157895	0.930555555555556	0.881578947368421	0.772151898734177	0.567901234567901	0.933333333333333	0.9375	0.855
exp_het	0.7398681640625	0.87766383592373	0.846736466919136	0.938657407407407	0.924704834038761	0.941608905692081	0.763911111111111	0.699453125	0.835180055401662	0.895351080246914	0.870065789473684	0.751241788174972	0.608139003200732	0.92320987654321	0.9495849609375	0.838
uexp_het	0.746	0.883	0.853	0.945	0.932	0.948	0.769	0.704	0.841	0.902	0.876	0.756	0.612	0.934	0.957	0.844
fis	-0.0770499917505363	-0.0961204929256048	-0.128124177847935	0.0382244143033292	-0.0168634064080946	0.0149453490965871	-0.0297882243425645	0.0170892438288842	-0.00829187396351583	-0.0393191856081008	-0.0132325141776937	-0.027834062066759	0.0661654135338345	-0.0109654987964698	0.0127265715387582	-0.02
hwe_glb	0.613461346134613	0.242324232423242	0.028002800280028	0.844784478447845	0.862086208620862	0.676267626762676	0.105010501050105	0.980798079807981	0.0912091209120912	0.625362536253625	0.747174717471747	0.867586758675868	0.544054405440544	0.914691469146915	0.976297629762976	0.727
hwe_hom	0.250925092509251	0.0051005100510051	0.0038003800380038	NA	0.582158215821582	0.691069106910691	0.554955495549555	0.52985298529853	0.32953295329533	0.158615861586159	0.515451545154515	0.328732873287329	0.630863086308631	0.413641364136414	NA	0.089
hwe_het	NA	NA	NA	0.0822082208220822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0714071407140714	1

NL-LJB-1750
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.29224844182205	8.19829678723835	8.55770333962007	12.3475632247914	11.3114181059552	12.883293160764	7.81087866776539	5.08811467421675	8.04513944575367	9.62778100386744	8.63420670446017	4.99567710087602	0	1.95151515151515	0	7.05
size	48	50	49	49	49	50	48	46	50	48	48	50	50	50	47	48.8
obs_het	0.854166666666667	0.9	0.938775510204082	0.918367346938776	0.979591836734694	0.96	0.833333333333333	0.543478260869565	0.9	0.875	0.895833333333333	0.8	0.78	0.98	0.957446808510638	0.874
exp_het	0.803602430555556	0.8652	0.874219075385256	0.941482715535194	0.928571428571429	0.9478	0.847005208333333	0.63421550094518	0.869	0.889322916666667	0.884548611111111	0.7168	0.6684	0.942	0.945224083295609	0.85
uexp_het	0.812	0.874	0.883	0.951	0.938	0.957	0.856	0.641	0.878	0.899	0.894	0.724	0.675	0.952	0.955	0.859
fis	-0.0629219551714826	-0.0402219140083218	-0.0738446879466412	0.0245520902455209	-0.054945054945055	-0.0128719139058873	0.0161414296694848	0.143070044709389	-0.0356731875719218	0.0161054172767203	-0.0127576054955838	-0.116071428571428	-0.166965888689408	-0.0403397027600849	-0.0129310344827587	-0.029
hwe_glb	0.649064906490649	0.726572657265727	0.574157415741574	0.905590559055906	0.453245324532453	0.173317331733173	0.434743474347435	0.0024002400240024	0.491949194919492	0.670567056705671	0.139313931393139	0.86048604860486	0.474047404740474	0.682768276827683	0.257025702570257	0.32
hwe_hom	0.266426642664266	0.233123312331233	0.322832283228323	NA	0.146314631463146	NA	0.643764376437644	NA	0.508850885088509	NA	0.494949494949495	0.0738073807380738	0.0704070407040704	0.232323232323232	0.471147114711471	0.453
hwe_het	NA	NA	NA	0.147014701470147	NA	0.143314331433143	NA	0.144614461446145	NA	0.0405040504050405	NA	NA	NA	NA	NA	0.959

NL-LOM-3100
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.29479232840692	8.06736798721189	7.57472689396481	10.141880497349	9.94730150371202	10.9068209082454	7.2838546118808	5.50240577401208	8.11227906214449	10.0260836386457	6.7496624441455	6.13010239358012	0	1.91472361809045	0	6.51
size	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
obs_het	0.65	0.9	0.82	0.92	0.92	0.91	0.86	0.82	0.89	0.93	0.74	0.81	0.44	0.95	0.87	0.829
exp_het	0.6132	0.86525	0.8536	0.90865	0.89965	0.92565	0.84605	0.80035	0.8685	0.9164	0.82115	0.81215	0.4038	0.91015	0.93175	0.825
uexp_het	0.616	0.87	0.858	0.913	0.904	0.93	0.85	0.804	0.873	0.921	0.825	0.816	0.406	0.915	0.936	0.829
fis	-0.0600130463144162	-0.0401618029471251	0.0393626991565136	-0.0124910581632092	-0.0226199077418998	0.0169070382974126	-0.0164883872111579	-0.0245517586056099	-0.02475532527346	-0.0148406809253601	0.0988248188516105	0.00264729421904819	-0.0896483407627544	-0.043783991649728	0.0662731419372149	-0.008
hwe_glb	0.426042604260426	0.204520452045205	0.911691169116912	0.94019401940194	0.0519051905190519	0	0.465746574657466	0.0162016201620162	0.888688868886889	0.208720872087209	0.046004600460046	0.405540554055406	0.211930596422304	0.822982298229823	0.453745374537454	0
hwe_hom	0.0633063306330633	0.492149214921492	NA	0.322132213221322	0.517351735173517	NA	0.38013801380138	0.309330933093309	0.34963496349635	0.466146614661466	NA	NA	0.139665981260589	0.067006700670067	NA	0.582
hwe_het	NA	NA	0.114211421142114	NA	NA	0.327532753275328	NA	NA	NA	NA	0.0139013901390139	0.380938093809381	NA	NA	0.0283028302830283	0.764

NL-LPR-1184
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.68400426798359	8.10283164495557	10.4281432104782	12.310777587372	11.8417184882252	12.22564693815	8.2016227111626	4.90539601017007	8.37186414000923	9.85709737016731	10.1213973643829	5.06701861826198	0	1.94378648874062	0	7.271
size	84	88	75	82	72	78	85	89	89	81	83	84	87	55	83	81
obs_het	0.833333333333333	0.852272727272727	0.96	0.914634146341463	0.888888888888889	0.91025641025641	0.905882352941176	0.640449438202247	0.898876404494382	0.888888888888889	0.939759036144578	0.738095238095238	0.781609195402299	0.890909090909091	0.963855421686747	0.867
exp_het	0.791666666666667	0.87396694214876	0.920266666666667	0.943709101725164	0.936824845679012	0.94362261669954	0.870173010380623	0.670180532761015	0.879308168160586	0.904816338972718	0.914428799535491	0.73093820861678	0.705839608931167	0.935206611570248	0.934533313978807	0.864
uexp_het	0.796	0.879	0.926	0.949	0.943	0.95	0.875	0.674	0.884	0.91	0.92	0.735	0.71	0.944	0.94	0.869
fis	-0.0526315789473684	0.024822695035461	-0.0431758910460736	0.0308092348908674	0.0511685370122517	0.0353596934331998	-0.0410370606012407	0.0443628143543371	-0.0222541277817661	0.017602964709846	-0.0277006111596159	-0.009791565681047	-0.107346747777258	0.0473665606221281	-0.0313762037899969	-0.006
hwe_glb	0.584958495849585	0.51995199519952	0.855885588558856	0.528052805280528	0.576257625762576	0.0024002400240024	0.80978097809781	0.52015201520152	0.841684168416842	0.82978297829783	0.0852085208520852	0.954495449544954	0.43004300430043	0.532253225322532	0.929392939293929	0.587
hwe_hom	0.351635163516352	NA	0.119111911191119	NA	NA	NA	0.0897089708970897	NA	0.551355135513551	NA	0.646864686468647	0.366436643664366	0.15021502150215	NA	0.184118411841184	0.839
hwe_het	NA	0.31013101310131	NA	0.0789078907890789	0.01000100010001	0.0208020802080208	NA	0.325532553255326	NA	0.260526052605261	NA	NA	NA	0.0078007800780078	NA	0.125

NL-MBA-1900
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	7.35479333742177	9.059689699394	8.6694459246711	11.0223937253123	10.658503897551	11.7428560059555	6.99722918491682	4.74003795397976	6.2058167576969	8.64574542883147	7.55766759038363	3.79904134920435	0	1.93564572425829	0	6.559
size	98	98	98	98	98	98	98	98	98	98	98	98	98	96	97	97.8
obs_het	0.86734693877551	0.887755102040816	0.959183673469388	0.948979591836735	0.938775510204082	0.897959183673469	0.744897959183674	0.826530612244898	0.73469387755102	0.877551020408163	0.857142857142857	0.73469387755102	0.826530612244898	0.916666666666667	0.938144329896907	0.864
